 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
11,HD106306_Bessell R_0075_out.fits,11.000000,0.000000,58589.494571,2458589.494571,2458589.494542,2458589.489340,2458589.490109,-1.000000,-68.348518,NaN,5.000000,0.000000,0.000000,9.373400,5.000000,11.000000,17.000000,6.883951,0.000000,0.029806,0.000000,230.958024,0.000000,61097.084499,247.193593,454.495984,402.781644,454.995984,621.718356,420589.361083,78.539816,648.535318,648.521907,19366.000000,5355.110066,0.000000,501.000000,4.461752,5.151063,5.001511,5.300615,294.345381,0.992276,804.039341,376.750002,804.539341,647.749998,61097.084499,247.193593,247.162896,2994.000000,777.912241,0.000000,4.348019,5.021465,4.986917,5.056013,309.745831,0.994308
12,HD106306_Bessell R_0078_out.fits,12.000000,0.000000,58589.495043,2458589.495043,2458589.495014,2458589.489813,2458589.490581,-1.000000,-68.177929,NaN,5.000000,0.000000,0.000000,8.909199,5.000000,11.000000,17.000000,7.001763,0.000000,0.029850,0.000000,234.568235,0.000000,62887.400168,250.788770,454.067728,402.253993,454.567728,622.246007,440322.701158,78.539816,663.574278,663.562040,22536.000000,5606.362756,0.000000,492.000000,4.256852,5.002287,5.116963,4.887611,329.090784,0.990585,803.976578,376.179366,804.476578,648.320634,62887.400168,250.788770,250.758438,3529.000000,800.707248,0.000000,4.188146,4.849146,4.948712,4.749579,325.861534,0.987700
13,HD106306_Bessell R_0081_out.fits,13.000000,0.000000,58589.495519,2458589.495519,2458589.495490,2458589.490289,2458589.491057,-1.000000,-68.006058,NaN,5.000000,0.000000,0.000000,9.114403,5.000000,11.000000,17.000000,6.986924,0.000000,0.030243,0.000000,231.029580,0.000000,61020.678792,247.039003,456.692127,402.504094,457.192127,621.995906,426346.835429,78.539816,652.958816,652.945982,18384.000000,5428.416506,0.000000,500.000000,4.723880,5.221922,5.193918,5.249927,278.293390,0.999875,806.159044,376.516647,806.659044,647.983353,61020.678792,247.039003,247.008278,2682.000000,776.939413,0.000000,4.595726,5.126072,5.083449,5.168695,295.295492,0.999314
14,HD106306_Bessell R_0084_out.fits,14.000000,0.000000,58589.495994,2458589.495994,2458589.495965,2458589.490764,2458589.491532,-1.000000,-67.834776,NaN,5.000000,0.000000,0.000000,9.460893,5.000000,11.000000,17.000000,7.024128,0.000000,0.030158,0.000000,232.909829,0.000000,61976.720516,248.966464,457.772108,402.360659,458.272108,622.139341,435332.400858,78.539816,659.803541,659.790943,17499.000000,5542.824279,0.000000,505.000000,5.021497,5.180723,4.980162,5.381284,270.502963,0.994021,807.103789,376.198355,807.603789,648.301645,61976.720516,248.966464,248.936019,2650.000000,789.112114,0.000000,4.785886,5.091814,4.906678,5.276950,79.600134,0.993965
15,HD106306_Bessell R_0087_out.fits,15.000000,0.000000,58589.496467,2458589.496467,2458589.496438,2458589.491236,2458589.492004,-1.000000,-67.664158,NaN,5.000000,0.000000,0.000000,9.657379,5.000000,11.000000,17.000000,7.056381,0.000000,0.030956,0.000000,227.945354,0.000000,59329.303595,243.591675,457.635982,401.525477,458.135982,622.974523,418650.193818,78.539816,647.038212,647.025455,16984.000000,5330.419822,0.000000,495.000000,5.160944,5.281439,5.110441,5.452437,75.464582,0.994522,807.172408,375.386444,807.672408,649.113556,59329.303595,243.591675,243.560473,2466.000000,755.404155,0.000000,4.692920,5.185699,4.992893,5.378506,80.382211,0.993814
16,HD106306_Bessell R_0090_out.fits,16.000000,0.000000,58589.496942,2458589.496942,2458589.496913,2458589.491712,2458589.492480,-1.000000,-67.492570,NaN,5.000000,0.000000,0.000000,10.068378,5.000000,11.000000,17.000000,7.004889,0.000000,0.031287,0.000000,223.889062,0.000000,57289.009703,239.367073,458.748799,401.324321,459.248799,623.175679,401303.169210,78.539816,633.491863,633.478017,14407.000000,5109.550645,0.000000,502.000000,5.293397,5.440810,5.068822,5.812798,89.764465,0.981474,808.176084,375.205385,808.676084,649.294615,57289.009703,239.367073,239.335381,2085.000000,729.426326,0.000000,5.185980,5.427456,5.031587,5.823325,85.383763,0.978388
17,HD106306_Bessell R_0093_out.fits,17.000000,0.000000,58589.497414,2458589.497414,2458589.497385,2458589.492184,2458589.492952,-1.000000,-67.322002,NaN,5.000000,0.000000,0.000000,10.237902,5.000000,11.000000,17.000000,7.024113,0.000000,0.030179,0.000000,232.747434,0.000000,61890.354390,248.792967,458.246085,400.668623,458.746085,623.831377,434724.827173,78.539816,659.342892,659.330422,15266.000000,5535.088410,0.000000,502.000000,5.480893,5.325206,5.176513,5.473900,290.338794,0.994586,807.790511,374.686535,808.290511,649.813465,61890.354390,248.792967,248.762476,2507.000000,788.012466,0.000000,4.926533,5.145567,5.005032,5.286103,291.602803,0.994392
18,HD106306_Bessell R_0096_out.fits,18.000000,0.000000,58589.497892,2458589.497892,2458589.497863,2458589.492662,2458589.493430,-1.000000,-67.149483,NaN,5.000000,0.000000,0.000000,9.418669,5.000000,11.000000,17.000000,6.996882,0.000000,0.029786,0.000000,234.907437,0.000000,63074.874566,251.162224,459.340358,400.828664,459.840358,623.671336,441327.430687,78.539816,664.330965,664.318621,22174.000000,5619.155369,0.000000,501.000000,4.354874,5.021746,5.141205,4.902287,343.781559,0.996826,808.799692,374.811791,809.299692,649.688209,63074.874566,251.162224,251.132012,3743.000000,803.094246,0.000000,4.244561,4.829185,4.954288,4.704082,11.120462,0.996871
19,HD106306_Bessell R_0099_out.fits,19.000000,0.000000,58589.498365,2458589.498365,2458589.498336,2458589.493135,2458589.493903,-1.000000,-66.978898,NaN,5.000000,0.000000,0.000000,9.013935,5.000000,11.000000,17.000000,6.961894,0.000000,0.029002,0.000000,240.049625,0.000000,65907.624263,256.739565,460.732969,401.332868,461.232969,623.167132,458841.909312,78.539816,677.384529,677.372880,24095.000000,5842.156637,0.000000,505.000000,4.394061,4.912410,4.761908,5.062911,290.611290,0.993376,810.414754,375.340077,810.914754,649.159923,65907.624263,256.739565,256.710041,3553.000000,839.161935,0.000000,4.215140,4.784011,4.603873,4.964148,285.243341,0.992385
20,HD106306_Bessell R_0102_out.fits,20.000000,0.000000,58589.498842,2458589.498842,2458589.498813,2458589.493612,2458589.494380,-1.000000,-66.806717,NaN,5.000000,0.000000,0.000000,9.268975,5.000000,11.000000,17.000000,6.933037,0.000000,0.029862,0.000000,232.166702,0.000000,61682.735982,248.375373,461.032562,400.457279,461.532562,624.042721,427648.701591,78.539816,653.955125,653.941968,17635.000000,5444.992381,0.000000,500.000000,4.833122,5.330430,5.298866,5.361993,58.885065,0.999354,810.762250,374.337014,811.262250,650.162986,61682.735982,248.375373,248.344814,2862.000000,785.368987,0.000000,4.690893,5.097384,4.976888,5.217880,272.407108,0.997751
21,HD106306_Bessell R_0105_out.fits,21.000000,0.000000,58589.499314,2458589.499314,2458589.499285,2458589.494084,2458589.494852,-1.000000,-66.636279,NaN,5.000000,0.000000,0.000000,8.845085,5.000000,11.000000,17.000000,6.915533,0.000000,0.029522,0.000000,234.251000,0.000000,62815.110594,250.644518,460.169727,400.313803,460.669727,624.186197,434399.984465,78.539816,659.096449,659.084091,22408.000000,5530.952385,0.000000,513.000000,4.209976,4.994619,4.879323,5.109916,305.381195,0.980387,809.942046,374.227229,810.442046,650.272771,62815.110594,250.644518,250.614340,3299.000000,799.786828,0.000000,4.211220,4.903704,4.794336,5.013073,306.260772,0.977965
22,HD106306_Bessell R_0108_out.fits,22.000000,0.000000,58589.499788,2458589.499788,2458589.499759,2458589.494558,2458589.495326,-1.000000,-66.465159,NaN,5.000000,0.000000,0.000000,9.012192,5.000000,11.000000,17.000000,6.983977,0.000000,0.029878,0.000000,233.753645,0.000000,62471.277569,249.957715,461.145594,400.110535,461.645594,624.389465,436297.978954,78.539816,660.534772,660.522349,19601.000000,5555.118401,0.000000,504.000000,4.600109,5.117795,5.054928,5.180662,309.915263,0.980644,810.904897,373.964344,811.404897,650.535656,62471.277569,249.957715,249.927383,3033.000000,795.409010,0.000000,4.579189,4.993980,4.887685,5.100276,308.184734,0.967399
23,HD106306_Bessell R_0111_out.fits,23.000000,0.000000,58589.500263,2458589.500263,2458589.500234,2458589.495033,2458589.495801,-1.000000,-66.293659,NaN,5.000000,0.000000,0.000000,9.654537,5.000000,11.000000,17.000000,6.971207,0.000000,0.030161,0.000000,231.134983,0.000000,61093.595524,247.186532,461.970224,399.424651,462.470224,625.075349,425896.108665,78.539816,652.613483,652.600843,15115.000000,5422.677675,0.000000,502.000000,5.289605,5.462600,5.223938,5.701263,301.601479,0.962576,811.582686,373.276227,812.082686,651.223773,61093.595524,247.186532,247.155842,2418.000000,777.867818,0.000000,5.007277,5.277404,4.931055,5.623753,296.955545,0.950771
24,HD106306_Bessell R_0114_out.fits,24.000000,0.000000,58589.500736,2458589.500736,2458589.500707,2458589.495506,2458589.496274,-1.000000,-66.122999,NaN,5.000000,0.000000,0.000000,9.919841,5.000000,11.000000,17.000000,7.036709,0.000000,0.029958,0.000000,234.885236,0.000000,63018.319808,251.049600,462.641821,399.425075,463.141821,625.074925,443441.591329,78.539816,665.920169,665.908036,18054.000000,5646.073699,0.000000,504.000000,5.268712,5.216572,5.017867,5.415276,303.934753,0.959223,812.068891,373.378150,812.568891,651.121850,63018.319808,251.049600,251.019399,2773.000000,802.374168,0.000000,4.916434,5.087597,4.821641,5.353553,300.115111,0.955902
25,HD106306_Bessell R_0117_out.fits,25.000000,0.000000,58589.501202,2458589.501202,2458589.501173,2458589.495972,2458589.496740,-1.000000,-65.954653,NaN,5.000000,0.000000,0.000000,9.133943,5.000000,11.000000,17.000000,6.951718,0.000000,0.029418,0.000000,236.310839,0.000000,63882.524620,252.764896,463.642223,398.655109,464.142223,625.844891,444093.265836,78.539816,666.409238,666.397223,23074.000000,5654.371076,0.000000,511.000000,4.107268,4.979666,5.043400,4.915933,318.617410,0.958700,813.233577,372.776271,813.733577,651.723729,63882.524620,252.764896,252.734955,3374.000000,813.377566,0.000000,4.240776,4.841352,4.878942,4.803763,316.920711,0.946282
26,HD106306_Bessell R_0120_out.fits,26.000000,0.000000,58589.501675,2458589.501675,2458589.501646,2458589.496445,2458589.497213,-1.000000,-65.784006,NaN,5.000000,0.000000,0.000000,9.248567,5.000000,11.000000,17.000000,7.038210,0.000000,0.030165,0.000000,233.321985,0.000000,62180.712048,249.375769,464.184602,398.910040,464.684602,625.589960,437640.900618,78.539816,661.550423,661.538237,17566.000000,5572.217011,0.000000,514.000000,4.821790,5.261352,5.446852,5.075851,331.743470,0.983707,813.567835,372.996389,814.067835,651.503611,62180.712048,249.375769,249.345445,2830.000000,791.709415,0.000000,4.541402,5.108857,5.265726,4.951989,332.737735,0.988824
27,HD106306_Bessell R_0123_out.fits,27.000000,0.000000,58589.502152,2458589.502152,2458589.502123,2458589.496922,2458589.497690,-1.000000,-65.611988,NaN,5.000000,0.000000,0.000000,9.561767,5.000000,11.000000,17.000000,7.044263,0.000000,0.029909,0.000000,235.524134,0.000000,63353.104377,251.715451,463.230951,398.674397,463.730951,625.825603,446275.927137,78.539816,668.044847,668.032886,18018.000000,5682.161583,0.000000,513.000000,4.973213,5.202727,5.023628,5.381826,300.750274,0.979230,812.880355,372.687683,813.380355,651.812317,63353.104377,251.715451,251.685401,2701.000000,806.636778,0.000000,4.901755,5.048609,4.902754,5.194464,303.095909,0.979546
28,HD106306_Bessell R_0126_out.fits,28.000000,0.000000,58589.502614,2458589.502614,2458589.502585,2458589.497384,2458589.498152,-1.000000,-65.445029,NaN,5.000000,0.000000,0.000000,8.938987,5.000000,11.000000,17.000000,7.084724,0.000000,0.029727,0.000000,238.328077,0.000000,64824.343770,254.621146,463.128625,398.667348,463.628625,625.832652,459262.559593,78.539816,677.694967,677.683297,23772.000000,5847.512523,0.000000,503.000000,4.312878,5.018148,4.934763,5.101533,310.557942,0.953719,812.925657,372.671346,813.425657,651.828654,64824.343770,254.621146,254.591360,3505.000000,825.369179,0.000000,4.003330,4.904912,4.753895,5.055929,307.245819,0.947062
29,HD106306_Bessell R_0129_out.fits,29.000000,0.000000,58589.503089,2458589.503089,2458589.503060,2458589.497859,2458589.498628,-1.000000,-65.273450,NaN,5.000000,0.000000,0.000000,8.595759,5.000000,11.000000,17.000000,7.126648,0.000000,0.030114,0.000000,236.655631,0.000000,63871.344047,252.742826,462.991791,398.260695,463.491791,626.239305,455188.579773,78.539816,674.682714,674.670583,25343.000000,5795.641001,0.000000,499.000000,4.106713,4.866884,4.789971,4.943796,306.177940,0.989132,812.720548,372.105172,813.220548,652.394828,63871.344047,252.742826,252.712787,3801.000000,813.235210,0.000000,4.145819,4.720061,4.595118,4.845005,298.193148,0.990867
30,HD106306_Bessell R_0132_out.fits,30.000000,0.000000,58589.503563,2458589.503563,2458589.503534,2458589.498333,2458589.499102,-1.000000,-65.102372,NaN,5.000000,0.000000,0.000000,9.410882,5.000000,11.000000,17.000000,7.052088,0.000000,0.030061,0.000000,234.595831,0.000000,62846.070851,250.706276,463.094534,397.539911,463.594534,626.960089,443196.023344,78.539816,665.735688,665.723697,16790.000000,5642.947030,0.000000,512.000000,5.286295,5.337928,4.947987,5.727868,292.312713,0.958306,812.781966,371.566767,813.281966,652.933233,62846.070851,250.706276,250.676097,2660.000000,800.181026,0.000000,4.939711,5.149601,4.780800,5.518402,291.983546,0.960798
31,HD106306_Bessell R_0135_out.fits,31.000000,0.000000,58589.504036,2458589.504036,2458589.504007,2458589.498806,2458589.499574,-1.000000,-64.931703,NaN,5.000000,0.000000,0.000000,8.814083,5.000000,11.000000,17.000000,6.986509,0.000000,0.029322,0.000000,238.267106,0.000000,64903.817085,254.777140,464.275380,398.358777,464.775380,626.141223,453451.089216,78.539816,673.393737,673.381804,25553.000000,5773.518584,0.000000,508.000000,4.114351,4.851553,5.011259,4.691847,325.784162,0.967995,813.914123,372.238214,814.414123,652.261786,64903.817085,254.777140,254.747412,3921.000000,826.381065,0.000000,4.102933,4.702472,4.840996,4.563947,324.271727,0.965740
32,HD106306_Bessell R_0138_out.fits,32.000000,0.000000,58589.504511,2458589.504511,2458589.504482,2458589.499281,2458589.500050,-1.000000,-64.760186,NaN,5.000000,0.000000,0.000000,8.888919,5.000000,11.000000,17.000000,7.043841,0.000000,0.030161,0.000000,233.538968,0.000000,62290.235199,249.595323,465.136186,397.440717,465.636186,627.059283,438762.507154,78.539816,662.397544,662.385468,19689.000000,5586.497749,0.000000,500.000000,4.463705,5.200677,5.232261,5.169092,321.380053,0.996976,814.715127,371.226419,815.215127,653.273581,62290.235199,249.595323,249.564913,3053.000000,793.103907,0.000000,4.500051,5.061745,5.056666,5.066825,313.695025,0.998057
33,HD106306_Bessell R_0141_out.fits,33.000000,0.000000,58589.504985,2458589.504985,2458589.504956,2458589.499755,2458589.500524,-1.000000,-64.589092,NaN,5.000000,0.000000,0.000000,9.481071,5.000000,11.000000,17.000000,7.033173,0.000000,0.029965,0.000000,234.713579,0.000000,62930.199011,250.874054,464.831985,397.623579,465.331985,626.876421,442598.994869,78.539816,665.287212,665.275068,17448.000000,5635.345427,0.000000,499.000000,5.180391,5.307622,5.399811,5.215433,321.706814,0.977589,814.412524,371.673297,814.912524,652.826703,62930.199011,250.874054,250.843792,2624.000000,801.252179,0.000000,4.892833,5.170790,5.240750,5.100830,319.800628,0.973689
34,HD106306_Bessell R_0144_out.fits,34.000000,0.000000,58589.505462,2458589.505462,2458589.505433,2458589.500232,2458589.501000,-1.000000,-64.417090,NaN,5.000000,0.000000,0.000000,9.913920,5.000000,11.000000,17.000000,7.051488,0.000000,0.030385,0.000000,232.074012,0.000000,61502.993113,248.013248,465.085410,397.309110,465.585410,627.190890,433687.612701,78.539816,658.555683,658.543573,16424.000000,5521.882186,0.000000,506.000000,5.159295,5.444625,5.360681,5.528568,308.994281,0.978056,814.686407,371.211480,815.186407,653.288520,61502.993113,248.013248,247.982693,2318.000000,783.080430,0.000000,5.187474,5.346614,5.252279,5.440948,307.979551,0.978858
35,HD106306_Bessell R_0147_out.fits,35.000000,0.000000,58589.505923,2458589.505923,2458589.505894,2458589.500693,2458589.501461,-1.000000,-64.250562,NaN,5.000000,0.000000,0.000000,11.157615,5.000000,11.000000,17.000000,7.094769,0.000000,0.031006,0.000000,228.820698,0.000000,59745.629742,244.444701,464.945607,396.966722,465.445607,627.533278,423881.447393,78.539816,651.068025,651.055544,13200.000000,5397.026211,0.000000,504.000000,6.376604,5.593016,4.977659,6.208373,279.724688,0.946837,814.597185,370.867800,815.097185,653.632200,59745.629742,244.444701,244.413684,1985.000000,760.704984,0.000000,6.024706,5.479498,4.840536,6.118461,280.848527,0.938677
36,HD106306_Bessell R_0150_out.fits,36.000000,0.000000,58589.506399,2458589.506399,2458589.506370,2458589.501169,2458589.501938,-1.000000,-64.078682,NaN,5.000000,0.000000,0.000000,10.701623,5.000000,11.000000,17.000000,7.051361,0.000000,0.029940,0.000000,235.519420,0.000000,63342.666839,251.694769,466.981385,396.975758,467.481385,627.524242,446652.028764,78.539816,668.326355,668.314253,16920.000000,5686.950258,0.000000,500.000000,5.171011,5.243745,5.282160,5.205330,325.314246,0.998271,816.751125,370.827738,817.251125,653.672262,63342.666839,251.694769,251.664613,2601.000000,806.503883,0.000000,5.074619,5.092391,5.094018,5.090764,40.288519,0.999985
37,HD106306_Bessell R_0153_out.fits,37.000000,0.000000,58589.506872,2458589.506872,2458589.506843,2458589.501642,2458589.502411,-1.000000,-63.907934,NaN,5.000000,0.000000,0.000000,9.952595,5.000000,11.000000,17.000000,7.042425,0.000000,0.029920,0.000000,235.374875,0.000000,63274.905692,251.560095,467.557728,396.806322,468.057728,627.693678,445608.775959,78.539816,667.545413,667.533275,20726.000000,5673.667150,0.000000,507.000000,4.640217,5.078277,4.771738,5.384817,288.864867,0.976869,817.129984,370.753818,817.629984,653.746182,63274.905692,251.560095,251.529980,2859.000000,805.641121,0.000000,4.563349,4.964278,4.668006,5.260550,289.475315,0.976610
38,HD106306_Bessell R_0156_out.fits,38.000000,0.000000,58589.507346,2458589.507346,2458589.507317,2458589.502116,2458589.502885,-1.000000,-63.736830,NaN,5.000000,0.000000,0.000000,9.771241,5.000000,11.000000,17.000000,6.988949,0.000000,0.029732,0.000000,235.062946,0.000000,63167.358405,251.346256,467.349942,396.709379,467.849942,627.790621,441473.449509,78.539816,664.440716,664.428653,18266.000000,5621.014539,0.000000,504.000000,4.881167,5.189708,5.041514,5.337901,298.667327,0.988822,816.938439,370.641182,817.438439,653.858818,63167.358405,251.346256,251.316091,2663.000000,804.271787,0.000000,4.708720,5.070717,4.922499,5.218936,294.276785,0.992213
