 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
11,aligned_HD209522-Bessell B-0079_out.fits,11.000000,0.000000,58410.497882,2458410.497882,NaN,NaN,0.000000,1.031894,NaN,NaN,5.000000,NaN,NaN,17.509020,5.000000,11.000000,17.000000,98.534177,0.000000,0.909188,0.000000,108.375994,0.000000,11872.220863,108.994278,136.916751,498.194569,137.416751,526.305431,1169819.513218,78.539816,1082.546204,1080.618553,20945.000000,14894.604644,18.156977,530.000000,10.068670,6.579202,6.752343,6.406060,334.331002,0.992912,963.544833,656.903290,964.044833,367.596710,11872.220863,108.994278,108.925175,309.000000,151.161811,0.000000,7.097714,5.841604,6.038949,5.644260,337.114077,0.990638
12,aligned_HD209522-Bessell B-0082_out.fits,12.000000,0.000000,58410.498385,2458410.498385,NaN,NaN,0.000000,1.030898,NaN,NaN,5.000000,NaN,NaN,16.660400,5.000000,11.000000,17.000000,89.264407,0.000000,0.700610,0.000000,127.409463,0.000000,16422.472363,128.179578,136.839996,497.590403,137.339996,526.909597,1465942.257472,78.539816,1210.764612,1210.757436,29287.000000,18664.956525,0.000000,530.000000,8.796249,6.387238,6.551255,6.223221,326.310593,0.982195,963.284667,656.303885,963.784667,368.196115,16422.472363,128.179578,128.120818,437.000000,209.097412,0.000000,7.015531,5.961162,6.239511,5.682814,324.511819,0.918274
13,aligned_HD209522-Bessell B-0085_out.fits,13.000000,0.000000,58410.498891,2458410.498891,NaN,NaN,0.000000,1.029901,NaN,NaN,5.000000,NaN,NaN,15.590331,5.000000,11.000000,17.000000,78.563525,0.000000,0.570140,0.000000,137.796951,0.000000,19237.132563,138.725166,136.930392,498.077181,137.430392,526.422819,1511336.938944,78.539816,1229.368048,1229.360842,31482.000000,19242.939561,0.000000,526.000000,8.149633,6.311669,6.345264,6.278074,346.533938,0.999857,963.572136,656.631574,964.072136,367.868426,19237.132563,138.725166,138.670820,546.000000,244.934779,0.000000,6.370629,5.688045,5.683519,5.692571,312.804391,0.999568
14,aligned_HD209522-Bessell B-0088_out.fits,14.000000,0.000000,58410.499397,2458410.499397,NaN,NaN,0.000000,1.029901,NaN,NaN,5.000000,NaN,NaN,15.910047,5.000000,11.000000,17.000000,86.930121,0.000000,0.655108,0.000000,132.695880,0.000000,17818.199938,133.513053,136.952312,498.246873,137.452312,526.253127,1548938.272605,78.539816,1244.566769,1244.560205,29923.000000,19721.694610,0.000000,528.000000,8.990703,6.501771,6.439703,6.563839,308.743954,0.992235,963.320318,656.768525,963.820318,367.731475,17818.199938,133.513053,133.456613,459.000000,226.868368,0.000000,7.239060,6.036329,5.898373,6.174286,306.842334,0.973554
15,aligned_HD209522-Bessell B-0091_out.fits,15.000000,0.000000,58410.499902,2458410.499902,NaN,NaN,0.000000,1.028905,NaN,NaN,5.000000,NaN,NaN,15.598060,5.000000,11.000000,17.000000,89.784477,0.000000,0.708260,0.000000,126.767640,0.000000,16256.469206,127.530407,137.850957,497.627716,138.350957,526.872284,1459578.586842,78.539816,1208.133938,1208.126468,29485.000000,18583.931754,0.000000,528.000000,8.532166,6.343735,6.733411,5.954060,2.217961,0.984930,964.017415,656.502367,964.517415,367.997633,16256.469206,127.530407,127.471319,434.000000,206.983795,0.000000,6.753907,5.907949,6.863325,4.952572,1.471462,0.900400
16,aligned_HD209522-Bessell B-0094_out.fits,16.000000,0.000000,58410.500406,2458410.500406,NaN,NaN,0.000000,1.027908,NaN,NaN,5.000000,NaN,NaN,16.075223,5.000000,11.000000,17.000000,99.148223,0.000000,0.866257,0.000000,114.455954,0.000000,13239.745920,115.096819,136.998175,497.550856,137.498175,526.949144,1312697.277230,78.539816,1145.734422,1145.725617,24896.000000,16713.780836,0.000000,530.000000,9.281742,6.510872,6.765663,6.256081,2.295879,0.993854,964.115678,656.404930,964.615678,368.095070,13239.745920,115.096819,115.031380,330.000000,168.573681,0.000000,7.270645,5.921451,6.258984,5.583918,8.737272,0.985808
17,aligned_HD209522-Bessell B-0097_out.fits,17.000000,0.000000,58410.500916,2458410.500916,NaN,NaN,0.000000,1.027908,NaN,NaN,5.000000,NaN,NaN,15.600946,5.000000,11.000000,17.000000,80.844755,0.000000,0.612840,0.000000,131.918121,0.000000,17625.092737,132.787921,137.069205,497.433348,137.569205,527.066652,1424896.308876,78.539816,1193.693791,1193.686622,28153.000000,18142.343276,0.000000,526.000000,8.713342,6.401809,6.545623,6.257995,35.473648,0.981076,963.312799,655.917774,963.812799,368.582226,17625.092737,132.787921,132.731145,495.000000,224.409651,0.000000,6.413326,5.759025,5.739973,5.778078,45.726536,0.931921
18,aligned_HD209522-Bessell B-0100_out.fits,18.000000,0.000000,58410.501438,2458410.501438,NaN,NaN,0.000000,1.026912,NaN,NaN,5.000000,NaN,NaN,14.914491,5.000000,11.000000,17.000000,74.534426,0.000000,0.500572,0.000000,148.898444,0.000000,22475.643287,149.943937,137.147347,498.183483,137.647347,526.316517,1675209.163819,78.539816,1294.302027,1294.295404,36456.000000,21329.425531,0.000000,525.000000,7.649654,6.273532,6.638825,5.908238,348.666047,0.984180,963.848282,656.795969,964.348282,367.704031,22475.643287,149.943937,149.893645,626.000000,286.168778,0.000000,6.578382,5.692722,6.285574,5.099870,342.473158,0.936645
19,aligned_HD209522-Bessell B-0103_out.fits,19.000000,0.000000,58410.501949,2458410.501949,NaN,NaN,0.000000,1.025915,NaN,NaN,5.000000,NaN,NaN,16.286885,5.000000,11.000000,17.000000,99.461191,0.000000,0.898450,0.000000,110.703106,0.000000,12385.850235,111.325584,137.537758,497.630768,138.037758,526.869232,1231911.420789,78.539816,1109.919261,1109.910842,22324.000000,15685.183366,0.000000,528.000000,10.146867,6.480139,6.283663,6.676615,302.742436,0.978682,963.869688,656.035760,964.369688,368.464240,12385.850235,111.325584,111.257896,316.000000,157.701543,0.000000,7.512411,6.058920,5.913027,6.204813,309.919593,0.925564
20,aligned_HD209522-Bessell B-0106_out.fits,20.000000,0.000000,58410.502458,2458410.502458,NaN,NaN,0.000000,1.025915,NaN,NaN,5.000000,NaN,NaN,15.486230,5.000000,11.000000,17.000000,80.365957,0.000000,0.571929,0.000000,140.517277,0.000000,19998.249427,141.441854,136.829060,497.661523,137.329060,526.838477,1607178.452302,78.539816,1267.748742,1267.742100,33767.000000,20463.231609,0.000000,521.000000,8.033751,6.274029,6.567559,5.980500,2.537305,0.991214,963.483329,656.563157,963.983329,367.936843,19998.249427,141.441854,141.388485,554.000000,254.625620,0.000000,6.651825,5.674034,6.091845,5.256223,1.551580,0.978481
21,aligned_HD209522-Bessell B-0109_out.fits,21.000000,0.000000,58410.502964,2458410.502964,NaN,NaN,0.000000,1.024918,NaN,NaN,5.000000,NaN,NaN,15.196809,5.000000,11.000000,17.000000,79.989288,0.000000,0.575775,0.000000,138.924657,0.000000,19548.785923,139.843925,137.589959,497.106841,138.089959,527.393159,1563693.473478,78.539816,1250.480492,1250.474105,33245.000000,19909.563663,0.000000,527.000000,8.361460,6.352956,6.128687,6.577226,304.870966,0.958525,964.184461,655.763720,964.684461,368.736280,19548.785923,139.843925,139.790026,539.000000,248.902873,0.000000,6.545928,5.848750,5.656731,6.040769,309.218626,0.892919
22,aligned_HD209522-Bessell B-0112_out.fits,22.000000,0.000000,58410.503476,2458410.503476,NaN,NaN,0.000000,1.023922,NaN,NaN,5.000000,NaN,NaN,15.440517,5.000000,11.000000,17.000000,82.864935,0.000000,0.617732,0.000000,134.143774,0.000000,18219.147315,135.006219,136.828900,497.071511,137.328900,527.428489,1509728.464532,78.539816,1228.713408,1228.706755,29726.000000,19222.459829,0.000000,530.000000,9.128346,6.436587,6.393850,6.479324,46.787014,0.954626,963.448472,655.779550,963.948472,368.720450,18219.147315,135.006219,134.950430,498.000000,231.973388,0.000000,6.555879,5.999555,5.813891,6.185219,49.042918,0.806747
23,aligned_HD209522-Bessell B-0115_out.fits,23.000000,0.000000,58410.503984,2458410.503984,NaN,NaN,0.000000,1.023922,NaN,NaN,5.000000,NaN,NaN,15.044811,5.000000,11.000000,17.000000,74.153200,0.000000,0.492226,0.000000,150.648656,0.000000,23008.507462,151.710392,137.506812,497.889943,138.006812,526.610057,1706154.448493,78.539816,1306.201526,1306.195418,36366.000000,21723.433132,0.000000,528.000000,7.894168,6.163948,6.423840,5.904055,336.022319,0.984202,963.665758,656.561696,964.165758,367.938304,23008.507462,151.710392,151.660722,637.000000,292.953416,0.000000,6.754936,5.753192,6.390472,5.115912,343.275503,0.931200
24,aligned_HD209522-Bessell B-0118_out.fits,24.000000,0.000000,58410.504495,2458410.504495,NaN,NaN,0.000000,1.022925,NaN,NaN,5.000000,NaN,NaN,14.451281,5.000000,11.000000,17.000000,76.220610,0.000000,0.506763,0.000000,150.406713,0.000000,22926.413190,151.439581,136.757160,498.150018,137.257160,526.349982,1747465.207390,78.539816,1321.920256,1321.914238,38984.000000,22249.418051,0.000000,529.000000,7.616011,6.210531,6.067428,6.353635,276.768045,0.997756,963.324229,656.759008,963.824229,367.740992,22926.413190,151.439581,151.389835,670.000000,291.908159,0.000000,6.241741,5.664021,5.559251,5.768790,70.891028,0.997784
25,aligned_HD209522-Bessell B-0121_out.fits,25.000000,0.000000,58410.505002,2458410.505002,NaN,NaN,0.000000,1.022925,NaN,NaN,5.000000,NaN,NaN,14.709743,5.000000,11.000000,17.000000,77.728518,0.000000,0.541785,0.000000,143.467375,0.000000,20855.134568,144.439170,137.305686,497.733062,137.805686,526.766938,1621038.712536,78.539816,1273.203396,1273.196975,34126.000000,20639.705923,0.000000,526.000000,8.288164,6.337111,6.362315,6.311907,316.519884,0.977501,963.427783,656.307459,963.927783,368.192541,20855.134568,144.439170,144.386973,575.000000,265.535820,0.000000,6.680041,5.806790,5.862053,5.751526,316.843589,0.912412
26,aligned_HD209522-Bessell B-0124_out.fits,26.000000,0.000000,58410.505500,2458410.505500,NaN,NaN,0.000000,1.021928,NaN,NaN,5.000000,NaN,NaN,15.249421,5.000000,11.000000,17.000000,85.640418,0.000000,0.663207,0.000000,129.130780,0.000000,16876.907824,129.940139,137.454386,497.820533,137.954386,526.679467,1445345.446803,78.539816,1202.228970,1202.221443,29105.000000,18402.709787,0.000000,530.000000,8.767383,6.357293,6.357732,6.356853,44.963901,0.987962,964.121163,656.398650,964.621163,368.101350,16876.907824,129.940139,129.882175,419.000000,214.883464,0.000000,7.021715,5.924697,6.068388,5.781007,39.061108,0.944527
27,aligned_HD209522-Bessell B-0127_out.fits,27.000000,0.000000,58410.506011,2458410.506011,NaN,NaN,0.000000,1.020932,NaN,NaN,5.000000,NaN,NaN,15.660087,5.000000,11.000000,17.000000,83.342298,0.000000,0.629908,0.000000,132.308761,0.000000,17723.100952,133.156450,137.413431,497.674780,137.913431,526.825220,1477083.959736,78.539816,1215.356957,1215.349903,29138.000000,18806.817084,0.000000,526.000000,8.910855,6.386654,6.588494,6.184814,27.810964,0.987495,964.332694,656.191328,964.832694,368.308672,17723.100952,133.156450,133.099831,463.000000,225.657530,0.000000,7.159898,5.913215,6.413543,5.412887,25.537463,0.928487
28,aligned_HD209522-Bessell B-0130_out.fits,28.000000,0.000000,58410.506521,2458410.506521,NaN,NaN,0.000000,1.020932,NaN,NaN,5.000000,NaN,NaN,15.758939,5.000000,11.000000,17.000000,96.769321,0.000000,0.823478,0.000000,117.513006,0.000000,13959.472734,118.182129,137.438568,497.839583,137.938568,526.660417,1350848.693714,78.539816,1162.264213,1162.256120,26621.000000,17199.539758,0.000000,524.000000,8.934333,6.391880,6.269017,6.514743,54.099956,0.984861,964.402706,656.539805,964.902706,367.960195,13959.472734,118.182129,118.118305,372.000000,177.737527,0.000000,6.923458,5.818084,5.567456,6.068711,52.599177,0.892401
29,aligned_HD209522-Bessell B-0133_out.fits,29.000000,0.000000,58410.507024,2458410.507024,NaN,NaN,0.000000,1.019935,NaN,NaN,5.000000,NaN,NaN,15.537838,5.000000,11.000000,17.000000,86.570599,0.000000,0.657559,0.000000,131.654461,0.000000,17540.559672,132.469216,136.756790,497.578853,137.256790,526.921147,1518496.760933,78.539816,1232.276456,1232.269555,30854.000000,19334.101246,0.000000,529.000000,8.547708,6.340766,6.659519,6.022013,14.289023,0.986958,963.289008,656.156813,963.789008,368.343187,17540.559672,132.469216,132.412346,481.000000,223.333342,0.000000,6.769028,5.747921,6.358957,5.136886,10.703378,0.949008
30,aligned_HD209522-Bessell B-0136_out.fits,30.000000,0.000000,58410.507526,2458410.507526,NaN,NaN,0.000000,1.019935,NaN,NaN,5.000000,NaN,NaN,15.248207,5.000000,11.000000,17.000000,80.604629,0.000000,0.562453,0.000000,143.309190,0.000000,20799.758978,144.247338,136.689689,498.174244,137.189689,526.325756,1676556.857627,78.539816,1294.822406,1294.816069,35898.000000,21346.584901,0.000000,528.000000,7.948332,6.275130,6.126253,6.424008,304.038803,0.983866,963.231909,656.699604,963.731909,367.800396,20799.758978,144.247338,144.195098,553.000000,264.830757,0.000000,7.010244,5.836553,5.585565,6.087541,306.783674,0.907908
31,aligned_HD209522-Bessell B-0139_out.fits,31.000000,0.000000,58410.508035,2458410.508035,NaN,NaN,0.000000,1.018938,NaN,NaN,5.000000,NaN,NaN,14.933595,5.000000,11.000000,17.000000,79.733157,0.000000,0.562661,0.000000,141.707297,0.000000,20340.248915,142.645654,136.830958,497.645354,137.330958,526.854646,1621792.250762,78.539816,1273.499345,1273.492804,34320.000000,20649.300270,0.000000,529.000000,8.262952,6.308000,6.370695,6.245305,27.920281,0.998747,963.674898,656.325734,964.174898,368.174266,20340.248915,142.645654,142.592840,570.000000,258.980093,0.000000,6.356030,5.768996,5.805843,5.732149,40.443336,0.993496
32,aligned_HD209522-Bessell B-0142_out.fits,32.000000,0.000000,58410.508545,2458410.508545,NaN,NaN,0.000000,1.018938,NaN,NaN,5.000000,NaN,NaN,15.276067,5.000000,11.000000,17.000000,85.705670,0.000000,0.669729,0.000000,127.970603,0.000000,16574.999682,128.773193,136.741621,497.469086,137.241621,527.030914,1420571.456574,78.539816,1191.881054,1191.873511,27913.000000,18087.277546,0.000000,528.000000,8.898792,6.368155,6.692755,6.043555,5.901218,0.989210,963.029116,656.383025,963.529116,368.116975,16574.999682,128.773193,128.714675,445.000000,211.039450,0.000000,6.719746,5.831766,6.255788,5.407743,12.276106,0.974709
33,aligned_HD209522-Bessell B-0145_out.fits,33.000000,0.000000,58410.509066,2458410.509066,NaN,NaN,0.000000,1.017942,NaN,NaN,5.000000,NaN,NaN,15.835607,5.000000,11.000000,17.000000,89.983676,0.000000,0.743196,0.000000,121.076700,0.000000,14829.927223,121.809109,136.517808,497.539578,137.017808,526.960422,1334451.367981,78.539816,1155.188638,1155.180482,25101.000000,16990.762522,0.000000,530.000000,9.576242,6.344533,6.299037,6.390029,49.627027,0.992047,963.528014,656.023472,964.028014,368.476528,14829.927223,121.809109,121.747276,400.000000,188.820498,0.000000,6.818905,5.946552,5.751406,6.141698,53.968356,0.954678
34,aligned_HD209522-Bessell B-0148_out.fits,34.000000,0.000000,58410.509579,2458410.509579,NaN,NaN,0.000000,1.017942,NaN,NaN,5.000000,NaN,NaN,15.433782,5.000000,11.000000,17.000000,86.876146,0.000000,0.667466,0.000000,130.158169,0.000000,17143.601893,130.962358,136.518333,497.984368,137.018333,526.515632,1489370.062010,78.539816,1220.401061,1220.393942,30038.000000,18963.248597,0.000000,527.000000,8.373106,6.320347,6.266222,6.374473,305.490235,0.997238,963.361670,656.563520,963.861670,367.936480,17143.601893,130.962358,130.904805,467.000000,218.279119,0.000000,6.658852,5.774033,6.198927,5.349140,342.096179,0.967420
35,aligned_HD209522-Bessell B-0151_out.fits,35.000000,0.000000,58410.510083,2458410.510083,NaN,NaN,0.000000,1.016945,NaN,NaN,5.000000,NaN,NaN,14.447432,5.000000,11.000000,17.000000,75.473639,0.000000,0.506294,0.000000,149.070794,0.000000,22523.971129,150.104979,137.016147,497.482867,137.516147,527.017133,1699966.065734,78.539816,1303.830621,1303.824315,39245.000000,21644.640196,0.000000,529.000000,7.309222,6.185734,6.463577,5.907892,348.800681,0.990597,963.299416,656.154922,963.799416,368.345078,22523.971129,150.104979,150.054790,683.000000,286.784107,0.000000,6.151859,5.608363,5.751336,5.465390,336.189328,0.994286
36,aligned_HD209522-Bessell B-0154_out.fits,36.000000,0.000000,58410.510595,2458410.510595,NaN,NaN,0.000000,1.016945,NaN,NaN,5.000000,NaN,NaN,14.279592,5.000000,11.000000,17.000000,78.309396,0.000000,0.535854,0.000000,146.139367,0.000000,21636.874370,147.120386,137.129299,497.447858,137.629299,527.052142,1694370.552456,78.539816,1301.683048,1301.676744,37744.000000,21573.395908,0.000000,529.000000,7.547065,6.238164,6.433999,6.042328,336.253386,0.991382,963.764726,656.253991,964.264726,368.246009,21636.874370,147.120386,147.069179,583.000000,275.489241,0.000000,6.564687,5.724625,6.057259,5.391991,339.827556,0.976907
37,aligned_HD209522-Bessell B-0157_out.fits,37.000000,0.000000,58410.511098,2458410.511098,NaN,NaN,0.000000,1.015948,NaN,NaN,5.000000,NaN,NaN,15.574228,5.000000,11.000000,17.000000,112.202270,0.000000,1.086925,0.000000,103.229124,0.000000,10758.697438,103.760495,137.540177,498.465554,138.040177,526.034446,1207150.279544,78.539816,1098.708211,1098.699607,22585.000000,15369.914724,0.000000,524.000000,9.672490,6.368479,6.429021,6.307937,39.806618,0.988881,964.792483,657.137342,965.292483,367.362658,10758.697438,103.760495,103.687800,288.000000,136.983990,0.000000,7.196375,5.882410,6.025455,5.739365,40.004514,0.921510
38,aligned_HD209522-Bessell B-0160_out.fits,38.000000,0.000000,58410.511598,2458410.511598,NaN,NaN,0.000000,1.015948,NaN,NaN,5.000000,NaN,NaN,15.475650,5.000000,11.000000,17.000000,80.799622,0.000000,0.575111,0.000000,140.493896,0.000000,19990.264759,141.413572,137.721913,498.459968,138.221913,526.040032,1615205.826369,78.539816,1270.910781,1270.904182,33139.000000,20565.439310,0.000000,529.000000,8.305617,6.270412,6.434321,6.106503,359.448605,0.997270,964.038996,656.951002,964.538996,367.548998,19990.264759,141.413572,141.360298,511.000000,254.523956,0.000000,7.071454,5.889520,6.099756,5.679284,10.708142,0.994134
39,aligned_HD209522-Bessell B-0163_out.fits,39.000000,0.000000,58410.512097,2458410.512097,NaN,NaN,0.000000,1.014952,NaN,NaN,5.000000,NaN,NaN,15.014374,5.000000,11.000000,17.000000,82.038882,0.000000,0.596010,0.000000,137.646796,0.000000,19185.030685,138.537237,136.874306,498.262155,137.374306,526.237845,1573918.468471,78.539816,1254.562480,1254.555666,32562.000000,20039.752342,0.000000,528.000000,8.144854,6.342304,6.625087,6.059521,9.680674,0.991102,963.495106,656.931373,963.995106,367.568627,19185.030685,138.537237,138.482844,533.000000,244.271397,0.000000,6.408245,5.672775,6.022408,5.323142,17.888946,0.977089
