 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
14,HD106306_Bessell V_0083_out.fits,14.000000,0.000000,58589.495860,2458589.495860,2458589.495813,2458589.490629,2458589.491397,-1.000000,-67.883291,NaN,8.000000,0.000000,0.000000,9.534395,5.000000,11.000000,17.000000,55.393069,0.000000,0.578653,0.000000,95.727592,0.000000,9336.632441,96.665394,456.754976,402.067990,457.254976,622.432010,517184.729187,78.539816,719.162140,719.148994,20842.000000,6585.000491,0.000000,512.000000,4.912020,5.301311,5.122487,5.480136,87.848629,0.995433,328.612749,309.929595,329.112749,714.570405,9336.632441,96.665394,96.587124,469.000000,118.877696,0.000000,4.530218,4.706891,4.324926,5.088856,85.119367,0.973233
15,HD106306_Bessell V_0086_out.fits,15.000000,0.000000,58589.496336,2458589.496336,2458589.496290,2458589.491106,2458589.491874,-1.000000,-67.711294,NaN,8.000000,0.000000,0.000000,9.523485,5.000000,11.000000,17.000000,54.164574,0.000000,0.550894,0.000000,98.321248,0.000000,9852.960123,99.300133,457.456504,401.847852,457.956504,622.652148,533681.386100,78.539816,730.540894,730.529105,20967.000000,6795.042451,0.000000,517.000000,4.792626,5.333756,5.038975,5.628537,280.435161,0.986091,329.371106,309.730810,329.871106,714.769190,9852.960123,99.300133,99.224038,463.000000,125.451785,0.000000,4.719950,4.722865,4.258595,5.187135,280.851194,0.956077
16,HD106306_Bessell V_0089_out.fits,16.000000,0.000000,58589.496807,2458589.496807,2458589.496761,2458589.491577,2458589.492345,-1.000000,-67.541098,NaN,8.000000,0.000000,0.000000,9.310029,5.000000,11.000000,17.000000,55.785672,0.000000,0.578847,0.000000,96.373804,0.000000,9461.828719,97.310795,458.632654,401.328182,459.132654,623.171818,527834.474848,78.539816,726.528448,726.515908,24248.000000,6720.597265,0.000000,514.000000,4.663609,5.198012,4.930074,5.465951,293.498604,0.977273,330.340494,309.041398,330.840494,715.458602,9461.828719,97.310795,97.233084,500.000000,120.471745,0.000000,4.432963,4.675840,4.274092,5.077587,288.534304,0.954297
17,HD106306_Bessell V_0092_out.fits,17.000000,0.000000,58589.497285,2458589.497285,2458589.497239,2458589.492055,2458589.492823,-1.000000,-67.368637,NaN,8.000000,0.000000,0.000000,9.292097,5.000000,11.000000,17.000000,56.895675,0.000000,0.598490,0.000000,95.065297,0.000000,9203.682578,95.975239,457.883474,400.596793,458.383474,623.903207,523649.736446,78.539816,723.642797,723.630137,22012.000000,6667.315520,0.000000,513.000000,4.791975,5.314331,5.160866,5.467796,294.453514,0.992292,329.714491,308.324121,330.214491,716.175879,9203.682578,95.975239,95.896427,484.000000,117.184926,0.000000,4.482191,4.733898,4.338753,5.129044,285.645092,0.962362
18,HD106306_Bessell V_0095_out.fits,18.000000,0.000000,58589.497758,2458589.497758,2458589.497712,2458589.492528,2458589.493296,-1.000000,-67.198019,NaN,8.000000,0.000000,0.000000,9.103923,5.000000,11.000000,17.000000,55.383965,0.000000,0.566049,0.000000,97.842982,0.000000,9753.522812,98.798183,459.001979,400.951524,459.501979,623.548476,540188.768128,78.539816,734.981293,734.969411,24158.000000,6877.897012,0.000000,516.000000,4.612222,5.189855,5.104055,5.275656,306.776444,0.986369,330.788370,308.749853,331.288370,715.750147,9753.522812,98.798183,98.721682,559.000000,124.185709,0.000000,4.303526,4.643233,4.377756,4.908709,295.693975,0.966642
19,HD106306_Bessell V_0098_out.fits,19.000000,0.000000,58589.498231,2458589.498231,2458589.498184,2458589.493000,2458589.493769,-1.000000,-67.027368,NaN,8.000000,0.000000,0.000000,9.823877,5.000000,11.000000,17.000000,56.223166,0.000000,0.582661,0.000000,96.493745,0.000000,9484.066945,97.424932,460.650359,400.720539,461.150359,623.779461,533224.269640,78.539816,730.227994,730.216143,19149.000000,6789.222263,0.000000,520.000000,5.519190,5.434269,5.304714,5.563824,304.264455,0.983051,332.383076,308.670744,332.883076,715.829256,9484.066945,97.424932,97.347432,398.000000,120.754891,0.000000,5.024642,4.997050,4.867576,5.126524,306.576670,0.968071
20,HD106306_Bessell V_0101_out.fits,20.000000,0.000000,58589.498707,2458589.498707,2458589.498661,2458589.493477,2458589.494245,-1.000000,-66.855304,NaN,8.000000,0.000000,0.000000,9.854899,5.000000,11.000000,17.000000,55.956882,0.000000,0.572578,0.000000,97.727907,0.000000,9728.848602,98.673242,460.955069,400.655467,461.455069,623.844533,544396.035392,78.539816,737.837865,737.826101,22006.000000,6931.465603,0.000000,515.000000,5.062430,5.319959,5.273490,5.366428,298.194690,0.999004,332.659992,308.476874,333.159992,716.023126,9728.848602,98.673242,98.596624,456.000000,123.871548,0.000000,4.823490,4.843953,4.743612,4.944295,292.376079,0.996600
21,HD106306_Bessell V_0104_out.fits,21.000000,0.000000,58589.499181,2458589.499181,2458589.499135,2458589.493951,2458589.494719,-1.000000,-66.684326,NaN,8.000000,0.000000,0.000000,8.927884,5.000000,11.000000,17.000000,55.211616,0.000000,0.553488,0.000000,99.752143,0.000000,10138.143196,100.725911,461.060351,400.107624,461.560351,624.392376,559743.265229,78.539816,748.165542,748.154297,30631.000000,7126.872602,0.000000,512.000000,4.033807,4.896502,4.999722,4.793282,326.500147,0.988368,332.861924,307.950737,333.361924,716.549263,10138.143196,100.725911,100.650797,650.000000,129.082848,0.000000,3.967062,4.328018,4.458587,4.197450,327.975925,0.981025
22,HD106306_Bessell V_0107_out.fits,22.000000,0.000000,58589.499658,2458589.499658,2458589.499611,2458589.494427,2458589.495196,-1.000000,-66.512262,NaN,8.000000,0.000000,0.000000,9.164648,5.000000,11.000000,17.000000,55.780594,0.000000,0.572821,0.000000,97.378823,0.000000,9660.067556,98.324145,460.570350,400.418298,461.070350,624.081702,538844.305157,78.539816,734.066023,734.054279,22399.000000,6860.778778,0.000000,510.000000,4.912496,5.194408,4.846308,5.542507,290.266954,0.969179,332.130027,308.299852,332.630027,716.200148,9660.067556,98.324145,98.247155,482.000000,122.995800,0.000000,4.488916,4.781829,4.367851,5.195806,289.573329,0.950893
23,HD106306_Bessell V_0110_out.fits,23.000000,0.000000,58589.500131,2458589.500131,2458589.500085,2458589.494901,2458589.495669,-1.000000,-66.341255,NaN,8.000000,0.000000,0.000000,9.832324,5.000000,11.000000,17.000000,56.750785,0.000000,0.593497,0.000000,95.621082,0.000000,9311.937753,96.537577,461.056320,399.901950,461.556320,624.598050,528459.777233,78.539816,726.958286,726.946494,18530.000000,6728.558862,0.000000,512.000000,5.337374,5.487222,5.160971,5.813473,272.371759,0.985862,332.903211,307.719640,333.403211,716.780360,9311.937753,96.537577,96.459203,392.000000,118.563274,0.000000,5.162627,5.007664,4.601064,5.414265,278.794070,0.971358
24,HD106306_Bessell V_0113_out.fits,24.000000,0.000000,58589.500607,2458589.500607,2458589.500560,2458589.495377,2458589.496145,-1.000000,-66.169667,NaN,8.000000,0.000000,0.000000,10.172830,5.000000,11.000000,17.000000,57.346579,0.000000,0.611522,0.000000,93.776865,0.000000,8954.877533,94.670152,462.196327,399.164072,462.696327,625.335928,513531.595533,78.539816,716.617422,716.604955,17679.000000,6538.487349,0.000000,515.000000,5.488296,5.601334,5.336902,5.865766,284.461637,0.988415,333.981261,306.731705,334.481261,717.768295,8954.877533,94.670152,94.590294,374.000000,114.017042,0.000000,5.025041,5.080114,4.794153,5.366074,290.508453,0.977877
25,HD106306_Bessell V_0116_out.fits,25.000000,0.000000,58589.501078,2458589.501078,2458589.501032,2458589.495848,2458589.496616,-1.000000,-65.999421,NaN,8.000000,0.000000,0.000000,10.242469,5.000000,11.000000,17.000000,58.316924,0.000000,0.611564,0.000000,95.357045,0.000000,9256.320362,96.249065,463.062166,398.733338,463.562166,625.766662,539800.133062,78.539816,734.716639,734.705197,19523.000000,6872.948757,0.000000,514.000000,5.462843,5.446208,5.318631,5.573785,303.032208,0.986680,334.876140,306.652456,335.376140,717.847544,9256.320362,96.249065,96.170497,419.000000,117.855131,0.000000,4.849265,4.953365,4.724303,5.182426,297.437133,0.974272
26,HD106306_Bessell V_0119_out.fits,26.000000,0.000000,58589.501542,2458589.501542,2458589.501496,2458589.496312,2458589.497080,-1.000000,-65.832007,NaN,8.000000,0.000000,0.000000,10.338829,5.000000,11.000000,17.000000,57.206306,0.000000,0.594001,0.000000,96.306773,0.000000,9444.559658,97.222043,463.578017,398.818897,464.078017,625.681103,540288.373009,78.539816,735.049026,735.037193,18977.000000,6879.165221,0.000000,512.000000,5.453892,5.392751,5.381395,5.404107,313.585319,0.992721,335.548868,306.690046,336.048868,717.809954,9444.559658,97.222043,97.144221,409.000000,120.251868,0.000000,4.981296,4.924339,4.878180,4.970498,309.802214,0.989207
27,HD106306_Bessell V_0122_out.fits,27.000000,0.000000,58589.502017,2458589.502017,2458589.501971,2458589.496787,2458589.497555,-1.000000,-65.660461,NaN,8.000000,0.000000,0.000000,10.445873,5.000000,11.000000,17.000000,56.275363,0.000000,0.577454,0.000000,97.454283,0.000000,9673.531473,98.392558,463.146339,398.761867,463.646339,625.738133,544381.491305,78.539816,737.827772,737.816482,18816.000000,6931.280422,0.000000,513.000000,5.548287,5.455533,5.242184,5.668881,284.586030,0.992001,334.993131,306.733630,335.493131,717.766370,9673.531473,98.392558,98.315682,447.000000,123.167228,0.000000,5.004631,4.933773,4.542650,5.324896,279.533341,0.972210
28,HD106306_Bessell V_0125_out.fits,28.000000,0.000000,58589.502490,2458589.502490,2458589.502444,2458589.497260,2458589.498028,-1.000000,-65.489839,NaN,8.000000,0.000000,0.000000,9.999832,5.000000,11.000000,17.000000,56.000958,0.000000,0.572873,0.000000,97.754610,0.000000,9734.025579,98.699462,463.209166,398.806631,463.709166,625.693369,545114.755508,78.539816,738.324625,738.313117,20826.000000,6940.616631,0.000000,516.000000,4.994449,5.291516,5.234222,5.348810,309.307787,0.987967,334.936616,306.647185,335.436616,717.852815,9734.025579,98.699462,98.622884,474.000000,123.937463,0.000000,4.559341,4.725901,4.644443,4.807360,309.222224,0.970402
29,HD106306_Bessell V_0128_out.fits,29.000000,0.000000,58589.502956,2458589.502956,2458589.502910,2458589.497726,2458589.498495,-1.000000,-65.321485,NaN,8.000000,0.000000,0.000000,9.344878,5.000000,11.000000,17.000000,56.032593,0.000000,0.570807,0.000000,98.163895,0.000000,9815.548880,99.111599,462.034601,398.469212,462.534601,626.030788,549990.654296,78.539816,741.619388,741.607708,25522.000000,7002.698503,0.000000,515.000000,4.345127,5.119181,5.005981,5.232382,292.355784,0.996131,333.982786,306.289904,334.482786,718.210096,9815.548880,99.111599,99.035320,528.000000,124.975450,0.000000,4.344798,4.612727,4.390337,4.835117,286.364132,0.986923
30,HD106306_Bessell V_0131_out.fits,30.000000,0.000000,58589.503429,2458589.503429,2458589.503383,2458589.498199,2458589.498967,-1.000000,-65.150850,NaN,8.000000,0.000000,0.000000,8.679725,5.000000,11.000000,17.000000,54.906002,0.000000,0.548073,0.000000,100.180000,0.000000,10226.240376,101.162248,462.519886,397.570037,463.019886,626.929963,561481.973241,78.539816,749.326668,749.315348,33206.000000,7149.010520,0.000000,515.000000,4.278748,4.828528,4.858721,4.798335,316.941166,0.965885,334.300537,305.366603,334.800537,719.133397,10226.240376,101.162248,101.087516,695.000000,130.204536,0.000000,3.735824,4.293674,4.358492,4.228855,318.512063,0.939068
31,HD106306_Bessell V_0134_out.fits,31.000000,0.000000,58589.503905,2458589.503905,2458589.503859,2458589.498675,2458589.499443,-1.000000,-64.978978,NaN,8.000000,0.000000,0.000000,8.799912,5.000000,11.000000,17.000000,56.409762,0.000000,0.572144,0.000000,98.593700,0.000000,9900.455178,99.538956,464.076346,397.705605,464.576346,626.794395,558482.315888,78.539816,747.322274,747.311214,24318.000000,7110.817696,0.000000,521.000000,4.738535,5.162565,5.224732,5.100398,323.366122,0.993004,335.893608,305.513516,336.393608,718.986484,9900.455178,99.538956,99.463120,566.000000,126.056510,0.000000,4.181564,4.522977,4.402857,4.643097,304.353914,0.978634
32,HD106306_Bessell V_0137_out.fits,32.000000,0.000000,58589.504377,2458589.504377,2458589.504331,2458589.499147,2458589.499915,-1.000000,-64.808652,NaN,8.000000,0.000000,0.000000,9.228407,5.000000,11.000000,17.000000,57.563102,0.000000,0.594465,0.000000,96.831720,0.000000,9546.692812,97.745829,465.186487,397.231429,465.686487,627.268571,549537.252838,78.539816,741.313535,741.302063,21102.000000,6996.925616,0.000000,518.000000,5.063347,5.334167,5.646281,5.022053,356.660142,0.986212,336.927761,305.030746,337.427761,719.469254,9546.692812,97.745829,97.668544,474.000000,121.552268,0.000000,4.593557,4.705169,4.986201,4.424137,355.632751,0.985497
33,HD106306_Bessell V_0140_out.fits,33.000000,0.000000,58589.504852,2458589.504852,2458589.504806,2458589.499622,2458589.500391,-1.000000,-64.637101,NaN,8.000000,0.000000,0.000000,9.122437,5.000000,11.000000,17.000000,57.063590,0.000000,0.584825,0.000000,97.573812,0.000000,9694.925978,98.501238,464.962382,397.439562,465.462382,627.060438,553227.282662,78.539816,743.798112,743.786888,25126.000000,7043.908535,0.000000,511.000000,4.566631,5.226342,5.237226,5.215459,316.210173,0.990274,336.736507,305.125352,337.236507,719.374648,9694.925978,98.501238,98.424407,550.000000,123.439631,0.000000,4.449836,4.548434,4.402893,4.693974,303.344611,0.973900
34,HD106306_Bessell V_0143_out.fits,34.000000,0.000000,58589.505327,2458589.505327,2458589.505281,2458589.500098,2458589.500866,-1.000000,-64.465543,NaN,8.000000,0.000000,0.000000,9.497908,5.000000,11.000000,17.000000,58.365013,0.000000,0.603383,0.000000,96.729598,0.000000,9524.345258,97.631418,465.413471,397.663694,465.913471,626.836306,555888.535207,78.539816,745.584944,745.573713,22065.000000,7077.792655,0.000000,521.000000,5.066755,5.258579,5.217612,5.299547,309.575793,0.993147,337.115379,305.530013,337.615379,718.969987,9524.345258,97.631418,97.554101,460.000000,121.267730,0.000000,4.806623,4.707045,4.590421,4.823669,301.520954,0.988067
35,HD106306_Bessell V_0146_out.fits,35.000000,0.000000,58589.505789,2458589.505789,2458589.505742,2458589.500559,2458589.501327,-1.000000,-64.299044,NaN,8.000000,0.000000,0.000000,10.057904,5.000000,11.000000,17.000000,57.630288,0.000000,0.604159,0.000000,95.389289,0.000000,9264.428155,96.291144,464.451388,396.763555,464.951388,627.736445,533911.659187,78.539816,730.698413,730.686765,18063.000000,6797.974379,0.000000,517.000000,5.526498,5.445527,5.057318,5.833735,73.888748,0.971882,336.283701,304.689784,336.783701,719.810216,9264.428155,96.291144,96.212671,394.000000,117.958363,0.000000,5.091402,4.963625,4.482934,5.444315,71.903811,0.943468
36,HD106306_Bessell V_0149_out.fits,36.000000,0.000000,58589.506267,2458589.506267,2458589.506220,2458589.501037,2458589.501805,-1.000000,-64.126562,NaN,8.000000,0.000000,0.000000,10.822822,5.000000,11.000000,17.000000,59.455854,0.000000,0.628491,0.000000,94.601016,0.000000,9107.304566,95.471800,466.523946,396.953998,467.023946,627.546002,541482.571395,78.539816,735.860733,735.849254,16770.000000,6894.370227,0.000000,515.000000,6.052502,5.610126,5.468399,5.751854,298.148211,0.991720,338.211486,304.709314,338.711486,719.790686,9107.304566,95.471800,95.392614,353.000000,115.957803,0.000000,5.535237,5.136328,5.066608,5.206047,309.011026,0.982895
37,HD106306_Bessell V_0152_out.fits,37.000000,0.000000,58589.506739,2458589.506739,2458589.506693,2458589.501509,2458589.502277,-1.000000,-63.955973,NaN,8.000000,0.000000,0.000000,10.525790,5.000000,11.000000,17.000000,57.707077,0.000000,0.604494,0.000000,95.463437,0.000000,9278.618698,96.364821,466.940451,396.285893,467.440451,628.214107,535441.963464,78.539816,731.744873,731.733126,20658.000000,6817.458818,0.000000,515.000000,5.195231,5.401193,4.915249,5.887138,281.612691,0.962273,338.745225,304.138225,339.245225,720.361775,9278.618698,96.364821,96.286368,439.000000,118.139042,0.000000,5.033528,4.962249,4.433410,5.491089,281.971255,0.946827
38,HD106306_Bessell V_0155_out.fits,38.000000,0.000000,58589.507216,2458589.507216,2458589.507169,2458589.501986,2458589.502754,-1.000000,-63.783934,NaN,8.000000,0.000000,0.000000,10.630400,5.000000,11.000000,17.000000,57.831377,0.000000,0.604665,0.000000,95.642042,0.000000,9312.998216,96.543019,467.411301,396.580098,467.911301,627.919902,538583.506648,78.539816,733.888258,733.876719,18333.000000,6857.458188,0.000000,517.000000,5.662585,5.449119,5.367273,5.530966,304.626033,0.992813,339.201779,304.516957,339.701779,719.983043,9312.998216,96.543019,96.464751,402.000000,118.576776,0.000000,5.072424,5.034282,5.008762,5.059802,312.568850,0.985694
39,HD106306_Bessell V_0158_out.fits,39.000000,0.000000,58589.507690,2458589.507690,2458589.507643,2458589.502460,2458589.503228,-1.000000,-63.612843,NaN,8.000000,0.000000,0.000000,10.052870,5.000000,11.000000,17.000000,58.588753,0.000000,0.612490,0.000000,95.656616,0.000000,9313.804144,96.547263,467.257359,396.174196,467.757359,628.325804,545684.172659,78.539816,738.710110,738.698666,21517.000000,6947.866676,0.000000,510.000000,4.884188,5.331422,5.353518,5.309327,319.123919,0.996662,339.047427,303.981037,339.547427,720.518963,9313.804144,96.547263,96.468857,463.000000,118.587037,0.000000,4.591152,4.875906,5.035775,4.716036,328.868330,0.980190
