 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
89,HD147302_Bessell B_1207_out.fits,89.000000,0.000000,58589.792146,2458589.792146,2458589.792077,2458589.786928,2458589.787697,1.582894,39.091564,NaN,12.000000,0.000000,0.000000,12.520413,5.000000,11.000000,17.000000,48.750586,0.000000,0.375168,0.000000,129.943211,0.000000,17239.460921,131.328416,461.231364,423.626571,461.731364,600.873429,840433.824668,78.539816,917.187396,916.316369,22197.000000,10700.735803,8.429280,455.000000,6.671585,5.968275,6.247406,5.689145,20.954038,0.984272,682.221438,646.573966,682.721438,377.926034,17239.460921,131.328416,131.269845,484.000000,219.499634,0.000000,6.513783,5.797025,6.093213,5.500837,21.879882,0.980086
90,HD147302_Bessell B_1210_out.fits,90.000000,0.000000,58589.792701,2458589.792701,2458589.792632,2458589.787483,2458589.788251,1.576166,39.291723,NaN,12.000000,0.000000,0.000000,12.017702,5.000000,11.000000,17.000000,48.496978,0.000000,0.357488,0.000000,135.660515,0.000000,18791.034336,137.108429,460.618101,424.121188,461.118101,600.378812,911308.378169,78.539816,954.935936,954.313629,28188.000000,11603.138645,6.127778,457.000000,5.828323,5.707800,5.831002,5.584597,16.015821,0.997409,681.580729,647.018719,682.080729,377.481281,18791.034336,137.108429,137.052364,627.000000,239.254880,0.000000,5.686668,5.537622,5.679449,5.395796,23.151115,0.994510
91,HD147302_Bessell B_1213_out.fits,91.000000,0.000000,58589.793257,2458589.793257,2458589.793188,2458589.788039,2458589.788807,1.569499,39.492314,NaN,12.000000,0.000000,0.000000,11.769053,5.000000,11.000000,17.000000,48.440753,0.000000,0.356148,0.000000,136.012935,0.000000,18889.228128,137.466007,460.544785,424.039595,461.044785,600.460405,915008.431328,78.539816,956.927819,956.193783,28011.000000,11650.249185,7.382872,462.000000,5.887689,5.714911,5.814698,5.615123,13.972524,0.998438,681.521166,646.924566,682.021166,377.575434,18889.228128,137.466007,137.410176,672.000000,240.505122,0.000000,5.632716,5.461178,5.544460,5.377896,6.208440,0.999025
92,HD147302_Bessell B_1216_out.fits,92.000000,0.000000,58589.793813,2458589.793813,2458589.793744,2458589.788595,2458589.789364,1.562907,39.692927,NaN,12.000000,0.000000,0.000000,11.993197,5.000000,11.000000,17.000000,48.717388,0.000000,0.357267,0.000000,136.361142,0.000000,18983.914838,137.810094,461.916352,424.215066,462.416352,600.284934,924846.737407,78.539816,962.100921,961.278299,26599.000000,11775.514389,8.449309,449.000000,6.214570,5.711339,5.584433,5.838245,82.828243,0.997898,682.911059,647.022548,683.411059,377.477452,18983.914838,137.810094,137.754168,603.000000,241.710711,0.000000,6.002771,5.433242,5.262536,5.603948,71.920446,0.993955
93,HD147302_Bessell B_1219_out.fits,93.000000,0.000000,58589.794367,2458589.794367,2458589.794298,2458589.789149,2458589.789917,1.556416,39.892706,NaN,12.000000,0.000000,0.000000,12.065519,5.000000,11.000000,17.000000,48.738276,0.000000,0.365772,0.000000,133.247562,0.000000,18127.073033,134.665291,462.532312,424.010526,463.032312,600.489474,883482.282179,78.539816,940.400475,939.474517,24929.000000,11248.845787,9.281030,465.000000,6.271130,5.870246,5.960486,5.780007,28.447245,0.996833,683.532125,646.897627,684.032125,377.602373,18127.073033,134.665291,134.608353,558.000000,230.801062,0.000000,5.866711,5.630101,5.722846,5.537356,32.078296,0.994291
94,HD147302_Bessell B_1222_out.fits,94.000000,0.000000,58589.794923,2458589.794923,2458589.794854,2458589.789705,2458589.790474,1.549971,40.093292,NaN,12.000000,0.000000,0.000000,12.484743,5.000000,11.000000,17.000000,48.415337,0.000000,0.363758,0.000000,133.097505,0.000000,18088.575644,134.522287,462.447703,424.107662,462.947703,600.392338,875764.482306,78.539816,936.107725,935.538143,22598.000000,11150.579707,5.446377,464.000000,6.605149,5.856872,6.137016,5.576729,11.254210,0.989326,683.491528,646.969676,683.991528,377.530324,18088.575644,134.522287,134.465270,521.000000,230.310898,0.000000,6.298818,5.664258,5.877046,5.451469,13.870230,0.992814
95,HD147302_Bessell B_1225_out.fits,95.000000,0.000000,58589.795481,2458589.795481,2458589.795411,2458589.790263,2458589.791031,1.543584,40.294313,NaN,12.000000,0.000000,0.000000,12.139884,5.000000,11.000000,17.000000,47.735809,0.000000,0.351172,0.000000,135.932764,0.000000,18872.819356,137.406447,462.256050,424.108474,462.756050,600.391526,900909.305915,78.539816,949.737664,948.587531,26874.000000,11470.733545,11.765487,447.000000,6.029794,5.735127,5.671722,5.798532,52.728718,0.993119,683.244854,646.998605,683.744854,377.501395,18872.819356,137.406447,137.350319,609.000000,240.296199,0.000000,5.765232,5.505818,5.427478,5.584158,53.988295,0.991502
96,HD147302_Bessell B_1228_out.fits,96.000000,0.000000,58589.796035,2458589.796035,2458589.795966,2458589.790818,2458589.791586,1.537295,40.494492,NaN,12.000000,0.000000,0.000000,12.426809,5.000000,11.000000,17.000000,48.346265,0.000000,0.356229,0.000000,135.717003,0.000000,18807.922939,137.169977,463.044078,424.716547,463.544078,599.783453,909292.832132,78.539816,953.961500,953.175608,24354.000000,11577.475916,7.908416,460.000000,6.507664,5.793636,5.929507,5.657765,19.843438,0.996289,683.954003,647.516639,684.454003,376.983361,18807.922939,137.169977,137.113990,591.000000,239.469912,0.000000,6.206071,5.524882,5.715109,5.334654,16.536608,0.993263
97,HD147302_Bessell B_1231_out.fits,97.000000,0.000000,58589.796590,2458589.796590,2458589.796521,2458589.791372,2458589.792141,1.531076,40.694613,NaN,12.000000,0.000000,0.000000,12.199300,5.000000,11.000000,17.000000,48.978058,0.000000,0.364004,0.000000,134.553583,0.000000,18482.113524,135.977152,464.221590,424.675253,464.721590,599.824747,905218.032292,78.539816,951.793028,951.066046,26802.000000,11525.593953,7.233766,463.000000,6.115163,5.714103,5.812206,5.616000,28.730306,0.995927,685.026522,647.580961,685.526522,376.919039,18482.113524,135.977152,135.920728,576.000000,235.321578,0.000000,5.856627,5.538030,5.703995,5.372065,24.798443,0.991464
98,HD147302_Bessell B_1234_out.fits,98.000000,0.000000,58589.797144,2458589.797144,2458589.797074,2458589.791926,2458589.792694,1.524939,40.894331,NaN,12.000000,0.000000,0.000000,12.074223,5.000000,11.000000,17.000000,48.032157,0.000000,0.353515,0.000000,135.870308,0.000000,18853.017218,137.334438,464.272799,424.499461,464.772799,600.000539,905551.074201,78.539816,952.057019,951.152144,26479.000000,11529.834375,9.103704,440.000000,6.080424,5.675999,6.036910,5.315089,19.149095,0.973953,685.196533,647.319338,685.696533,377.180662,18853.017218,137.334438,137.278147,589.000000,240.044071,0.000000,5.868722,5.529543,5.791614,5.267471,25.591865,0.977234
99,HD147302_Bessell B_1237_out.fits,99.000000,0.000000,58589.797690,2458589.797690,2458589.797620,2458589.792472,2458589.793240,1.518951,41.091315,NaN,12.000000,0.000000,0.000000,12.050908,5.000000,11.000000,17.000000,48.283492,0.000000,0.354190,0.000000,136.320706,0.000000,18976.065218,137.781630,463.381643,424.293576,463.881643,600.206424,916230.701469,78.539816,957.569949,956.829005,27648.000000,11665.811612,7.382353,447.000000,6.041643,5.629935,5.881711,5.378159,23.839784,0.982422,684.327052,647.151749,684.827052,377.348251,18976.065218,137.781630,137.725655,614.000000,241.610766,0.000000,5.985950,5.453331,5.693009,5.213654,28.061450,0.975228
100,HD147302_Bessell B_1240_out.fits,100.000000,0.000000,58589.798245,2458589.798245,2458589.798175,2458589.793027,2458589.793795,1.512933,41.291469,NaN,12.000000,0.000000,0.000000,12.284349,5.000000,11.000000,17.000000,48.483272,0.000000,0.361803,0.000000,134.004523,0.000000,18335.362052,135.436477,462.759205,424.646685,463.259205,599.853315,888958.344611,78.539816,943.165608,942.526251,25624.000000,11318.569180,6.228650,461.000000,6.284437,5.820055,5.904841,5.735270,32.236429,0.995431,683.749417,647.485395,684.249417,377.014605,18335.362052,135.436477,135.379792,551.000000,233.453080,0.000000,6.233353,5.649948,5.691023,5.608872,40.963522,0.989281
