 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
11,HD147302_Bessell R_0975_out.fits,11.000000,0.000000,58589.746777,2458589.746777,2458589.746731,2458589.741557,2458589.742325,2.570482,22.732364,NaN,8.000000,0.000000,0.000000,10.435202,5.000000,11.000000,17.000000,39.379134,0.000000,0.258346,0.000000,152.428015,0.000000,23832.180928,154.401677,450.130763,425.776042,450.630763,598.723958,938490.649019,78.539816,969.054199,968.460433,34524.000000,11949.234067,5.884058,453.000000,5.369795,5.333887,5.555938,5.111836,19.691346,0.988436,434.642554,510.114220,435.142554,514.385780,23832.180928,154.401677,154.351827,976.000000,303.440752,0.000000,5.035160,5.153821,5.330724,4.976919,25.302290,0.988328
12,HD147302_Bessell R_0978_out.fits,12.000000,0.000000,58589.747330,2458589.747330,2458589.747284,2458589.742110,2458589.742879,2.549637,22.931825,NaN,8.000000,0.000000,0.000000,10.099499,5.000000,11.000000,17.000000,39.800924,0.000000,0.262563,0.000000,151.585967,0.000000,23563.110703,153.527746,448.821223,425.730327,449.321223,598.769673,937833.578307,78.539816,968.423277,968.412884,35368.000000,11940.867983,0.000000,469.000000,5.033092,5.403009,5.538114,5.267903,35.273209,0.977479,433.520897,510.145448,434.020897,514.354552,23563.110703,153.527746,153.477865,975.000000,300.014843,0.000000,4.730704,5.192319,5.285616,5.099022,38.740716,0.972531
13,HD147302_Bessell R_0981_out.fits,13.000000,0.000000,58589.747885,2458589.747885,2458589.747839,2458589.742665,2458589.743434,2.529107,23.131759,NaN,8.000000,0.000000,0.000000,10.103183,5.000000,11.000000,17.000000,39.640964,0.000000,0.259089,0.000000,153.001199,0.000000,24007.415463,154.968110,448.719358,425.448990,449.219358,599.051010,951677.085902,78.539816,975.544516,975.534248,36381.000000,12117.128996,0.000000,452.000000,5.184826,5.279596,5.586849,4.972343,8.870849,0.985167,433.312203,509.814310,433.812203,514.685690,24007.415463,154.968110,154.918425,990.000000,305.671907,0.000000,4.922042,5.077460,5.331895,4.823025,12.911099,0.987666
14,HD147302_Bessell R_0984_out.fits,14.000000,0.000000,58589.748444,2458589.748444,2458589.748398,2458589.743224,2458589.743992,2.508795,23.333055,NaN,8.000000,0.000000,0.000000,10.760116,5.000000,11.000000,17.000000,39.564688,0.000000,0.259588,0.000000,152.413617,0.000000,23824.544742,154.376899,449.033929,425.481876,449.533929,599.018124,942610.674083,78.539816,970.886537,970.876243,30370.000000,12001.691855,0.000000,459.000000,5.786769,5.470119,5.372004,5.568235,55.601868,0.990169,433.670114,509.761053,434.170114,514.738947,23824.544742,154.376899,154.327136,833.000000,303.343525,0.000000,5.630280,5.300058,5.084733,5.515382,63.970688,0.982594
15,HD147302_Bessell R_0987_out.fits,15.000000,0.000000,58589.748996,2458589.748996,2458589.748950,2458589.743776,2458589.744545,2.489059,23.532075,NaN,8.000000,0.000000,0.000000,11.546585,5.000000,11.000000,17.000000,39.390011,0.000000,0.257852,0.000000,152.762145,0.000000,23936.212647,154.738157,450.292127,425.384347,450.792127,599.115653,942847.688393,78.539816,971.008512,970.998377,28337.000000,12004.709615,0.000000,458.000000,6.261076,5.559363,5.678383,5.440343,25.142894,0.995513,434.802589,509.656674,435.302589,514.843326,23936.212647,154.738157,154.688495,828.000000,304.765325,0.000000,6.071978,5.358368,5.487066,5.229670,27.764591,0.992805
16,HD147302_Bessell R_0990_out.fits,16.000000,0.000000,58589.749541,2458589.749541,2458589.749495,2458589.744321,2458589.745089,2.469920,23.728380,NaN,8.000000,0.000000,0.000000,10.739422,5.000000,11.000000,17.000000,39.152221,0.000000,0.248851,0.000000,157.331781,0.000000,25393.045264,159.376151,451.783626,425.282408,452.283626,599.217592,994194.117115,78.539816,997.097574,997.088092,40335.000000,12658.472651,0.000000,447.000000,5.114893,4.995695,5.218533,4.772857,350.733430,0.991182,436.380858,509.683898,436.880858,514.816102,25393.045264,159.376151,159.327761,1222.000000,323.314294,0.000000,4.817365,4.728836,4.961590,4.496082,349.135443,0.988825
17,HD147302_Bessell R_0993_out.fits,17.000000,0.000000,58589.750098,2458589.750098,2458589.750052,2458589.744879,2458589.745647,2.450665,23.929250,NaN,8.000000,0.000000,0.000000,10.968030,5.000000,11.000000,17.000000,39.371879,0.000000,0.258080,0.000000,152.557154,0.000000,23872.337460,154.531720,451.536145,425.277849,452.036145,599.222151,939898.789601,78.539816,969.488840,969.478710,32133.000000,11967.163070,0.000000,446.000000,5.641858,5.446628,5.630324,5.262933,28.002639,0.985479,436.192102,509.620004,436.692102,514.879996,23872.337460,154.531720,154.481795,819.000000,303.952041,0.000000,5.554781,5.304796,5.564070,5.045521,23.318546,0.979828
18,HD147302_Bessell R_0996_out.fits,18.000000,0.000000,58589.750653,2458589.750653,2458589.750607,2458589.745433,2458589.746202,2.431820,24.129216,NaN,8.000000,0.000000,0.000000,10.618580,5.000000,11.000000,17.000000,39.409581,0.000000,0.255482,0.000000,154.255663,0.000000,24406.358930,156.249963,451.710783,425.624489,452.210783,598.875511,961844.380901,78.539816,980.954154,980.519198,35744.000000,12246.583016,4.395664,455.000000,5.201599,5.255560,5.314278,5.196841,35.498581,0.995292,436.333577,509.960768,436.833577,514.539232,24406.358930,156.249963,156.200734,948.000000,310.751413,0.000000,5.067530,5.066044,5.082317,5.049770,42.567852,0.994260
19,HD147302_Bessell R_0999_out.fits,19.000000,0.000000,58589.751208,2458589.751208,2458589.751162,2458589.745988,2458589.746756,2.413290,24.329170,NaN,8.000000,0.000000,0.000000,10.486309,5.000000,11.000000,17.000000,38.904983,0.000000,0.251332,0.000000,154.794941,0.000000,24584.901681,156.820349,451.306586,424.938204,451.806586,599.561796,956475.173111,78.539816,978.000540,977.990434,36769.000000,12178.220140,0.000000,444.000000,5.314239,5.212064,5.359983,5.064145,31.369277,0.984669,435.867375,509.353081,436.367375,515.146919,24584.901681,156.820349,156.771120,1019.000000,313.024690,0.000000,5.039799,4.975617,5.185156,4.766078,28.374455,0.976487
20,HD147302_Bessell R_1002_out.fits,20.000000,0.000000,58589.751765,2458589.751765,2458589.751719,2458589.746546,2458589.747314,2.394984,24.530051,NaN,8.000000,0.000000,0.000000,10.874561,5.000000,11.000000,17.000000,38.976178,0.000000,0.250000,0.000000,155.904827,0.000000,24937.782452,157.941445,451.437599,424.975283,451.937599,599.524717,971979.436999,78.539816,986.147470,985.632947,34546.000000,12375.626559,5.232877,445.000000,5.653120,5.213891,5.421249,5.006533,28.732673,0.978195,436.041562,509.351463,436.541562,515.148537,24937.782452,157.941445,157.892582,979.000000,317.517708,0.000000,5.609692,5.015925,5.285965,4.745884,28.377305,0.961648
21,HD147302_Bessell R_1005_out.fits,21.000000,0.000000,58589.752318,2458589.752318,2458589.752272,2458589.747098,2458589.747866,2.377139,24.729135,NaN,8.000000,0.000000,0.000000,10.477391,5.000000,11.000000,17.000000,39.232620,0.000000,0.253623,0.000000,154.688487,0.000000,24545.954256,156.696055,452.863680,425.239027,453.363680,599.260973,963002.104843,78.539816,981.331753,981.321660,39750.000000,12261.323615,0.000000,452.000000,5.062380,5.134158,5.086146,5.182170,53.152024,0.995562,437.485034,509.593372,437.985034,514.906628,24545.954256,156.696055,156.646919,1058.000000,312.528796,0.000000,5.017841,4.871692,4.810277,4.933107,52.468250,0.990434
22,HD147302_Bessell R_1008_out.fits,22.000000,0.000000,58589.752863,2458589.752863,2458589.752816,2458589.747643,2458589.748411,2.359826,24.925461,NaN,8.000000,0.000000,0.000000,10.349788,5.000000,11.000000,17.000000,38.960173,0.000000,0.253282,0.000000,153.821188,0.000000,24275.875399,155.831748,453.548454,424.897133,454.048454,599.602867,945792.308714,78.539816,972.632037,972.405054,34752.000000,12042.201686,2.073359,469.000000,5.195216,5.308496,5.547591,5.069402,11.424519,0.990484,438.279964,509.226724,438.779964,515.273276,24275.875399,155.831748,155.782604,962.000000,309.090045,0.000000,5.026969,5.108924,5.405007,4.812841,11.193960,0.984391
23,HD147302_Bessell R_1011_out.fits,23.000000,0.000000,58589.753409,2458589.753409,2458589.753362,2458589.748189,2458589.748957,2.342748,25.122256,NaN,8.000000,0.000000,0.000000,10.817630,5.000000,11.000000,17.000000,38.891897,0.000000,0.252350,0.000000,154.118899,0.000000,24370.842589,156.136169,454.985215,424.617822,455.485215,599.882178,947828.291173,78.539816,973.569821,973.559647,30282.000000,12068.124619,0.000000,468.000000,5.795880,5.520469,5.666312,5.374626,27.302173,0.991690,439.578035,508.890967,440.078035,515.609033,24370.842589,156.136169,156.087105,902.000000,310.299205,0.000000,5.489593,5.282341,5.336559,5.228124,38.161533,0.992464
24,HD147302_Bessell R_1014_out.fits,24.000000,0.000000,58589.753963,2458589.753963,2458589.753917,2458589.748744,2458589.749512,2.325670,25.322246,NaN,8.000000,0.000000,0.000000,10.667465,5.000000,11.000000,17.000000,39.070415,0.000000,0.253079,0.000000,154.380201,0.000000,24450.765523,156.392024,454.940988,425.052122,455.440988,599.447878,955301.551525,78.539816,977.400345,977.390233,33005.000000,12163.277125,0.000000,452.000000,5.471327,5.354142,5.564134,5.144150,22.506859,0.987726,439.520001,509.401736,440.020001,515.098264,24450.765523,156.392024,156.342791,969.000000,311.316816,0.000000,5.045973,5.074446,5.241873,4.907020,27.401217,0.986922
25,HD147302_Bessell R_1017_out.fits,25.000000,0.000000,58589.754521,2458589.754521,2458589.754474,2458589.749301,2458589.750069,2.308790,25.523150,NaN,8.000000,0.000000,0.000000,10.831240,5.000000,11.000000,17.000000,38.989198,0.000000,0.252902,0.000000,154.167107,0.000000,24384.844153,156.181053,454.995663,424.603783,455.495663,599.896217,950745.504781,78.539816,975.279727,974.843912,32626.000000,12105.267737,4.287879,461.000000,5.651786,5.342399,5.179196,5.505602,54.273734,0.963176,439.673682,508.891536,440.173682,515.608464,24384.844153,156.181053,156.131897,945.000000,310.477479,0.000000,5.343228,5.095589,4.849541,5.341637,56.552926,0.939722
26,HD147302_Bessell R_1020_out.fits,26.000000,0.000000,58589.755063,2458589.755063,2458589.755017,2458589.749843,2458589.750612,2.292626,25.718593,NaN,8.000000,0.000000,0.000000,10.338108,5.000000,11.000000,17.000000,39.483697,0.000000,0.255952,0.000000,154.262309,0.000000,24407.034055,156.252015,455.685473,424.052255,456.185473,600.447745,963679.941211,78.539816,981.677139,981.666887,37543.000000,12269.954096,0.000000,469.000000,5.095036,5.152399,5.309168,4.995630,24.614758,0.991333,440.299067,508.366584,440.799067,516.133416,24407.034055,156.252015,156.203003,1052.000000,310.760009,0.000000,4.749940,4.897372,5.054756,4.739987,26.603591,0.988507
27,HD147302_Bessell R_1023_out.fits,27.000000,0.000000,58589.755619,2458589.755619,2458589.755573,2458589.750400,2458589.751168,2.276308,25.919042,NaN,8.000000,0.000000,0.000000,10.695873,5.000000,11.000000,17.000000,39.015066,0.000000,0.254080,0.000000,153.554407,0.000000,24191.094171,155.559639,455.793881,424.700475,456.293881,599.799525,943817.138953,78.539816,971.720239,971.284842,31107.000000,12017.053043,4.282738,449.000000,5.586267,5.452170,5.411940,5.492400,53.152281,0.997237,440.447396,508.998290,440.947396,515.501710,24191.094171,155.559639,155.510094,887.000000,308.010577,0.000000,5.467371,5.298975,5.131738,5.466211,65.645748,0.990869
28,HD147302_Bessell R_1026_out.fits,28.000000,0.000000,58589.756176,2458589.756176,2458589.756130,2458589.750957,2458589.751725,2.260209,26.119950,NaN,8.000000,0.000000,0.000000,11.298808,5.000000,11.000000,17.000000,38.950486,0.000000,0.256442,0.000000,151.887977,0.000000,23669.883919,153.875204,455.540752,424.491569,456.040752,600.008431,921953.487033,78.539816,960.295548,960.072645,27659.000000,11738.676381,1.952586,454.000000,5.990829,5.570941,5.655201,5.486682,12.646042,0.998881,440.250229,508.811233,440.750229,515.688767,23669.883919,153.875204,153.825199,749.000000,301.374322,0.000000,5.910915,5.441143,5.464488,5.417798,31.383715,0.999648
29,HD147302_Bessell R_1029_out.fits,29.000000,0.000000,58589.756730,2458589.756730,2458589.756684,2458589.751511,2458589.752279,2.244468,26.319519,NaN,8.000000,0.000000,0.000000,10.646126,5.000000,11.000000,17.000000,39.204178,0.000000,0.254324,0.000000,154.150374,0.000000,24375.972015,156.152735,455.282195,424.672758,455.782195,599.827242,955639.946721,78.539816,977.573356,977.563413,37049.000000,12167.585707,0.000000,450.000000,5.063423,5.267247,5.565679,4.968815,15.916403,0.982324,439.910817,509.034379,440.410817,515.465621,24375.972015,156.152735,156.103395,1015.000000,310.364515,0.000000,4.930021,5.095697,5.405156,4.786238,18.222073,0.977370
30,HD147302_Bessell R_1032_out.fits,30.000000,0.000000,58589.757285,2458589.757285,2458589.757239,2458589.752065,2458589.752834,2.228936,26.519513,NaN,8.000000,0.000000,0.000000,10.772380,5.000000,11.000000,17.000000,38.952284,0.000000,0.252376,0.000000,154.341965,0.000000,24440.502386,156.359192,455.633157,424.291716,456.133157,600.208284,952013.387955,78.539816,975.716705,975.706763,33710.000000,12121.410927,0.000000,454.000000,5.432042,5.328795,5.447479,5.210110,31.724190,0.990079,440.272830,508.633385,440.772830,515.866615,24440.502386,156.359192,156.309981,942.000000,311.186141,0.000000,5.466593,5.072540,5.206577,4.938504,32.104154,0.985268
31,HD147302_Bessell R_1035_out.fits,31.000000,0.000000,58589.757842,2458589.757842,2458589.757796,2458589.752623,2458589.753391,2.213571,26.720454,NaN,8.000000,0.000000,0.000000,10.313652,5.000000,11.000000,17.000000,38.985625,0.000000,0.250845,0.000000,155.417424,0.000000,24781.653472,157.446318,456.804156,424.426878,457.304156,600.073122,966128.245528,78.539816,982.923204,982.913255,40024.000000,12301.126875,0.000000,456.000000,4.947383,5.141529,5.084970,5.198088,53.835293,0.994748,441.323989,508.732553,441.823989,515.767447,24781.653472,157.446318,157.397479,1119.000000,315.529812,0.000000,4.907541,4.900408,4.772518,5.028299,62.732179,0.991918
32,HD147302_Bessell R_1038_out.fits,32.000000,0.000000,58589.758385,2458589.758385,2458589.758338,2458589.753165,2458589.753933,2.198847,26.915974,NaN,8.000000,0.000000,0.000000,10.687105,5.000000,11.000000,17.000000,39.446672,0.000000,0.260027,0.000000,151.702300,0.000000,23604.484499,153.662477,456.332735,424.525136,456.832735,599.974864,931118.362207,78.539816,964.949878,964.939613,31736.000000,11855.367196,0.000000,463.000000,5.649263,5.454167,5.679941,5.228394,13.583434,0.991370,440.931961,508.926165,441.431961,515.573835,23604.484499,153.662477,153.612547,859.000000,300.541631,0.000000,5.411294,5.313213,5.534040,5.092387,11.762569,0.991809
33,HD147302_Bessell R_1041_out.fits,33.000000,0.000000,58589.758939,2458589.758939,2458589.758893,2458589.753720,2458589.754488,2.184014,27.115954,NaN,8.000000,0.000000,0.000000,11.629568,5.000000,11.000000,17.000000,39.483219,0.000000,0.268522,0.000000,147.039056,0.000000,22175.790508,148.941205,456.127289,424.356646,456.627289,600.143354,875571.602865,78.539816,935.908172,935.531528,24291.000000,11148.123890,3.461017,455.000000,6.424223,5.872496,5.902646,5.842346,39.455622,0.997150,440.577550,508.642629,441.077550,515.857371,22175.790508,148.941205,148.889560,671.000000,282.350934,0.000000,6.147809,5.665302,5.648811,5.681792,47.537280,0.995668
34,HD147302_Bessell R_1044_out.fits,34.000000,0.000000,58589.759498,2458589.759498,2458589.759451,2458589.754278,2458589.755047,2.169310,27.317223,NaN,8.000000,0.000000,0.000000,11.437673,5.000000,11.000000,17.000000,39.466009,0.000000,0.263760,0.000000,149.628387,0.000000,22963.457010,151.562385,455.251960,424.292613,455.751960,600.207387,906276.012206,78.539816,951.990612,951.979989,28423.000000,11539.064572,0.000000,452.000000,5.780017,5.648216,5.494324,5.802109,66.888894,0.993806,439.872090,508.624087,440.372090,515.875913,22963.457010,151.562385,151.511584,807.000000,292.379815,0.000000,5.465761,5.470675,5.350993,5.590357,58.462836,0.990673
35,HD147302_Bessell R_1047_out.fits,35.000000,0.000000,58589.760051,2458589.760051,2458589.760004,2458589.754831,2458589.755599,2.154969,27.516518,NaN,8.000000,0.000000,0.000000,10.972884,5.000000,11.000000,17.000000,39.044600,0.000000,0.250641,0.000000,155.778679,0.000000,24896.040288,157.809228,454.439347,424.221309,454.939347,600.278691,972055.930585,78.539816,985.933832,985.924105,36218.000000,12376.600505,0.000000,447.000000,5.219027,5.216727,5.324122,5.109332,32.722634,0.990192,439.110607,508.607085,439.610607,515.892915,24896.040288,157.809228,157.760357,996.000000,316.986230,0.000000,5.289068,5.037912,5.172734,4.903090,31.209965,0.986655
36,HD147302_Bessell R_1050_out.fits,36.000000,0.000000,58589.760594,2458589.760594,2458589.760548,2458589.755374,2458589.756143,2.141082,27.712390,NaN,8.000000,0.000000,0.000000,10.765396,5.000000,11.000000,17.000000,39.183614,0.000000,0.257561,0.000000,152.133315,0.000000,23743.245815,154.113393,455.657139,424.194439,456.157139,600.305561,930346.174804,78.539816,964.979728,964.109553,34326.000000,11845.535401,8.838384,455.000000,5.300484,5.295516,5.501688,5.089343,22.015575,0.988306,440.298379,508.585714,440.798379,515.914286,23743.245815,154.113393,154.063481,940.000000,302.308395,0.000000,5.257423,5.007789,5.223496,4.792081,24.439746,0.982904
37,HD147302_Bessell R_1053_out.fits,37.000000,0.000000,58589.761141,2458589.761141,2458589.761095,2458589.755922,2458589.756690,2.127297,27.909693,NaN,8.000000,0.000000,0.000000,10.865555,5.000000,11.000000,17.000000,38.769554,0.000000,0.253746,0.000000,152.788661,0.000000,23954.523393,154.797453,456.250966,424.346427,456.750966,600.153573,928706.186325,78.539816,964.082664,963.305556,30770.000000,11824.654419,7.873418,441.000000,5.570423,5.429406,5.603393,5.255419,32.840413,0.975830,440.803846,508.677966,441.303846,515.822034,23954.523393,154.797453,154.747530,875.000000,304.998465,0.000000,5.395291,5.232054,5.385971,5.078136,34.099599,0.974945
38,HD147302_Bessell R_1056_out.fits,38.000000,0.000000,58589.761694,2458589.761694,2458589.761647,2458589.756474,2458589.757242,2.113583,28.108881,NaN,8.000000,0.000000,0.000000,10.873459,5.000000,11.000000,17.000000,39.684709,0.000000,0.266640,0.000000,148.832667,0.000000,22717.118582,150.747333,455.613231,424.135532,456.113231,600.364468,901522.245178,78.539816,949.763806,949.206781,30029.000000,11478.537730,5.472973,477.000000,5.601275,5.631943,5.805643,5.458243,26.311898,0.989694,440.261611,508.563614,440.761611,515.936386,22717.118582,150.747333,150.696653,836.000000,289.243337,0.000000,5.280087,5.415538,5.573297,5.257779,30.348488,0.985854
39,HD147302_Bessell R_1059_out.fits,39.000000,0.000000,58589.762227,2458589.762227,2458589.762180,2458589.757007,2458589.757776,2.100537,28.301116,NaN,8.000000,0.000000,0.000000,10.720914,5.000000,11.000000,17.000000,39.500414,0.000000,0.256925,0.000000,153.743237,0.000000,24242.894626,155.726023,455.237131,424.437673,455.737131,600.062327,957604.364563,78.539816,978.577677,978.567555,34156.000000,12192.597452,0.000000,452.000000,5.341621,5.336824,5.387306,5.286342,41.920352,0.968915,439.841624,508.675352,440.341624,515.824648,24242.894626,155.726023,155.676580,947.000000,308.670121,0.000000,5.226749,5.134196,5.165386,5.103005,43.217077,0.961840
