 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
47,HD147302_Bessell V_1082_out.fits,47.000000,0.000000,58589.766509,2458589.766509,2458589.766451,2458589.761290,2458589.762058,2.002075,29.845163,NaN,10.000000,0.000000,0.000000,10.392225,5.000000,11.000000,17.000000,42.386025,0.000000,0.294371,0.000000,143.988234,0.000000,21229.218161,145.728721,459.872481,424.291428,460.372481,600.208572,899822.171677,78.539816,948.594735,948.584404,34022.000000,11456.891722,0.000000,476.000000,5.100425,5.244501,5.369737,5.119264,21.936222,0.995616,714.212535,579.432467,714.712535,445.067533,21229.218161,145.728721,145.676281,916.000000,270.298801,0.000000,4.877845,4.964674,5.062549,4.866800,21.650644,0.997067
48,HD147302_Bessell V_1085_out.fits,48.000000,0.000000,58589.767067,2458589.767067,2458589.767010,2458589.761848,2458589.762617,1.990015,30.046457,NaN,10.000000,0.000000,0.000000,10.734198,5.000000,11.000000,17.000000,42.599449,0.000000,0.298150,0.000000,142.879073,0.000000,20901.126027,144.598677,459.596030,423.980446,460.096030,600.519554,890376.444424,78.539816,943.602768,943.592446,30886.000000,11336.624987,0.000000,472.000000,5.630019,5.436720,5.363762,5.509679,56.760210,0.995479,714.004003,579.188911,714.504003,445.311089,20901.126027,144.598677,144.545763,774.000000,266.121402,0.000000,5.446153,5.195023,5.073659,5.316387,62.967298,0.993668
49,HD147302_Bessell V_1088_out.fits,49.000000,0.000000,58589.770143,2458589.770143,2458589.770085,2458589.764924,2458589.765692,1.926497,31.155438,NaN,10.000000,0.000000,0.000000,11.479239,5.000000,11.000000,17.000000,43.602002,0.000000,0.318323,0.000000,136.974162,0.000000,19199.716160,138.590698,461.674941,424.093659,462.174941,600.406341,837146.062440,78.539816,914.962176,914.951552,23310.000000,10658.874714,0.000000,466.000000,6.274740,5.803529,5.960932,5.646125,25.357040,0.992672,716.017361,579.296980,716.517361,445.203020,19199.716160,138.590698,138.535389,593.000000,244.458379,0.000000,5.949540,5.651893,5.914095,5.389692,23.752907,0.981215
50,HD147302_Bessell V_1091_out.fits,50.000000,0.000000,58589.770699,2458589.770699,2458589.770641,2458589.765480,2458589.766248,1.915513,31.356002,NaN,10.000000,0.000000,0.000000,11.538169,5.000000,11.000000,17.000000,42.597803,0.000000,0.303778,0.000000,140.226528,0.000000,20132.894089,141.917439,460.460964,423.875632,460.960964,600.624368,857617.049307,78.539816,926.397723,925.754704,26626.000000,10919.519414,6.224227,466.000000,5.855770,5.571146,5.487027,5.655265,56.330932,0.993860,714.729949,579.044503,715.229949,445.455497,20132.894089,141.917439,141.863426,666.000000,256.339969,0.000000,5.741330,5.435324,5.372328,5.498320,52.298684,0.991543
51,HD147302_Bessell V_1094_out.fits,51.000000,0.000000,58589.771257,2458589.771257,2458589.771199,2458589.766038,2458589.766806,1.904639,31.557253,NaN,10.000000,0.000000,0.000000,11.434300,5.000000,11.000000,17.000000,43.138423,0.000000,0.309735,0.000000,139.275206,0.000000,19855.227615,140.935906,460.982775,423.670922,461.482775,600.829078,856523.216524,78.539816,925.959804,925.011229,29297.000000,10905.592303,9.241117,451.000000,5.689216,5.543009,5.756809,5.329208,15.338646,0.991979,715.306177,578.759967,715.806177,445.740033,19855.227615,140.935906,140.881257,669.000000,252.804610,0.000000,5.641215,5.292832,5.382887,5.202776,29.119098,0.995823
52,HD147302_Bessell V_1097_out.fits,52.000000,0.000000,58589.771811,2458589.771811,2458589.771753,2458589.766592,2458589.767361,1.893986,31.757083,NaN,10.000000,0.000000,0.000000,10.600995,5.000000,11.000000,17.000000,42.404861,0.000000,0.294992,0.000000,143.749236,0.000000,21159.024815,145.487858,461.291995,423.678908,461.791995,600.821092,897245.498664,78.539816,947.590980,946.870029,35451.000000,11424.084502,7.172152,455.000000,5.001496,5.178104,5.420593,4.935615,19.938872,0.985170,715.519931,578.827684,716.019931,445.672316,21159.024815,145.487858,145.434987,969.000000,269.405071,0.000000,4.766192,4.911622,5.129196,4.694048,20.518524,0.986258
53,HD147302_Bessell V_1100_out.fits,53.000000,0.000000,58589.772366,2458589.772366,2458589.772308,2458589.767147,2458589.767915,1.883460,31.957174,NaN,10.000000,0.000000,0.000000,11.212471,5.000000,11.000000,17.000000,42.287760,0.000000,0.306109,0.000000,138.145964,0.000000,19543.394249,139.825299,459.777329,423.911300,460.277329,600.588700,826446.365671,78.539816,909.344551,908.837431,24525.000000,10522.641944,4.576159,444.000000,6.073632,5.810449,5.591518,6.029381,80.177260,0.993616,714.246091,579.183909,714.746091,445.316091,19543.394249,139.825299,139.770087,659.000000,248.834224,0.000000,5.750315,5.591365,5.234589,5.948142,83.504639,0.982986
54,HD147302_Bessell V_1103_out.fits,54.000000,0.000000,58589.772912,2458589.772912,2458589.772854,2458589.767693,2458589.768461,1.873237,32.154058,NaN,10.000000,0.000000,0.000000,12.101810,5.000000,11.000000,17.000000,42.997493,0.000000,0.332925,0.000000,129.150559,0.000000,17076.093559,130.704985,459.176709,423.638101,459.676709,600.861899,734229.208546,78.539816,857.732009,856.012369,18488.000000,9348.496632,15.588384,452.000000,6.775820,5.981913,6.060398,5.903428,37.850646,0.988715,713.505087,578.790101,714.005087,445.709899,17076.093559,130.704985,130.646077,500.000000,217.419576,0.000000,6.215328,5.779190,5.703327,5.855054,50.725338,0.982517
55,HD147302_Bessell V_1106_out.fits,55.000000,0.000000,58589.773467,2458589.773467,2458589.773409,2458589.768248,2458589.769016,1.862982,32.354170,NaN,10.000000,0.000000,0.000000,11.913200,5.000000,11.000000,17.000000,42.703171,0.000000,0.304802,0.000000,140.101440,0.000000,20095.661805,141.786350,458.734584,423.869940,459.234584,600.630060,858148.474861,78.539816,926.436304,926.289774,27279.000000,10926.285734,1.133690,449.000000,5.959275,5.572204,5.524696,5.619713,60.282087,0.998876,713.020319,578.953549,713.520319,445.546451,20095.661805,141.786350,141.731992,686.000000,255.865913,0.000000,5.765316,5.344180,5.253227,5.435133,62.765194,0.996571
56,HD147302_Bessell V_1109_out.fits,56.000000,0.000000,58589.774020,2458589.774020,2458589.773963,2458589.768802,2458589.769570,1.852885,32.553796,NaN,10.000000,0.000000,0.000000,11.284565,5.000000,11.000000,17.000000,42.093674,0.000000,0.292229,0.000000,144.043365,0.000000,21249.273616,145.797705,459.080829,424.148062,459.580829,600.351938,894459.998537,78.539816,946.099185,945.418845,31882.000000,11388.618413,6.735219,453.000000,5.342398,5.305152,5.417801,5.192503,26.181037,0.995168,713.448878,579.338892,713.948878,445.161108,21249.273616,145.797705,145.744912,792.000000,270.554155,0.000000,5.313532,5.144268,5.221867,5.066669,34.054046,0.993456
57,HD147302_Bessell V_1112_out.fits,57.000000,0.000000,58589.774579,2458589.774579,2458589.774521,2458589.769360,2458589.770129,1.842828,32.755252,NaN,10.000000,0.000000,0.000000,11.432954,5.000000,11.000000,17.000000,42.644261,0.000000,0.300623,0.000000,141.852857,0.000000,20601.970079,143.560639,459.440356,423.725911,459.940356,600.774089,878555.788368,78.539816,937.676837,936.949442,28226.000000,11186.119720,7.157360,457.000000,5.803478,5.411732,5.494966,5.328497,33.586058,0.993716,713.676066,578.862348,714.176066,445.637652,20601.970079,143.560639,143.507093,688.000000,262.312430,0.000000,5.777864,5.303045,5.378654,5.227436,38.685506,0.982997
58,HD147302_Bessell V_1115_out.fits,58.000000,0.000000,58589.775133,2458589.775133,2458589.775075,2458589.769914,2458589.770682,1.832990,32.954878,NaN,10.000000,0.000000,0.000000,11.912674,5.000000,11.000000,17.000000,42.838948,0.000000,0.314725,0.000000,136.115374,0.000000,18967.898409,137.751944,458.678829,424.023382,459.178829,600.476618,812564.818814,78.539816,901.937643,900.910196,22239.000000,10345.896600,9.783042,452.000000,6.376860,5.804557,5.752163,5.856951,57.549909,0.998189,713.040333,579.154178,713.540333,445.345822,18967.898409,137.751944,137.696049,597.000000,241.506783,0.000000,6.015534,5.593887,5.479371,5.708403,57.142427,0.990098
59,HD147302_Bessell V_1118_out.fits,59.000000,0.000000,58589.775686,2458589.775686,2458589.775628,2458589.770467,2458589.771236,1.823278,33.154530,NaN,10.000000,0.000000,0.000000,12.409350,5.000000,11.000000,17.000000,42.825329,0.000000,0.313031,0.000000,136.808721,0.000000,19161.489498,138.452859,458.418104,424.353747,458.918104,600.146253,820597.086150,78.539816,906.170475,905.565905,21647.000000,10448.166604,5.645429,450.000000,6.690008,5.901396,5.711604,6.091188,63.508759,0.988610,712.622239,579.510767,713.122239,444.989233,19161.489498,138.452859,138.397211,563.000000,243.971662,0.000000,6.216017,5.693069,5.634830,5.751309,51.820739,0.992476
60,HD147302_Bessell V_1121_out.fits,60.000000,0.000000,58589.776244,2458589.776244,2458589.776187,2458589.771026,2458589.771794,1.813608,33.355863,NaN,10.000000,0.000000,0.000000,11.369543,5.000000,11.000000,17.000000,43.543194,0.000000,0.311456,0.000000,139.805382,0.000000,20001.978914,141.455671,457.030832,423.971901,457.530832,600.528099,870950.052519,78.539816,933.252638,933.241458,30057.000000,11089.280484,0.000000,441.000000,5.268954,5.544370,5.552188,5.536551,43.950496,0.994070,711.360314,579.182563,711.860314,445.317437,20001.978914,141.455671,141.401039,774.000000,254.673105,0.000000,5.060782,5.297794,5.239747,5.355842,52.168046,0.992169
61,HD147302_Bessell V_1124_out.fits,61.000000,0.000000,58589.776799,2458589.776799,2458589.776741,2458589.771580,2458589.772348,1.804130,33.555766,NaN,10.000000,0.000000,0.000000,11.016625,5.000000,11.000000,17.000000,41.790503,0.000000,0.287632,0.000000,145.291354,0.000000,21622.238338,147.071235,458.165009,423.879232,458.665009,600.620768,903604.218324,78.539816,950.585980,950.576000,32951.000000,11505.046236,0.000000,448.000000,5.493102,5.428643,5.575250,5.282035,32.928307,0.982587,712.452645,579.010674,712.952645,445.489326,21622.238338,147.071235,147.018813,873.000000,275.302889,0.000000,5.170605,5.088858,5.165358,5.012359,37.521171,0.986437
62,HD147302_Bessell V_1127_out.fits,62.000000,0.000000,58589.777353,2458589.777353,2458589.777295,2458589.772135,2458589.772903,1.794767,33.755776,NaN,10.000000,0.000000,0.000000,11.486504,5.000000,11.000000,17.000000,43.056236,0.000000,0.309038,0.000000,139.323490,0.000000,19869.412026,140.986283,459.319569,424.078703,459.819569,600.421297,855502.086795,78.539816,924.939122,924.927994,25678.000000,10892.590875,0.000000,444.000000,6.031151,5.677101,5.781948,5.572253,30.396805,0.994274,713.577869,579.306322,714.077869,445.193678,19869.412026,140.986283,140.931526,631.000000,252.985211,0.000000,5.925233,5.524338,5.620075,5.428601,24.339548,0.997246
63,HD147302_Bessell V_1130_out.fits,63.000000,0.000000,58589.777912,2458589.777912,2458589.777854,2458589.772693,2458589.773461,1.785461,33.957102,NaN,10.000000,0.000000,0.000000,12.373648,5.000000,11.000000,17.000000,42.806685,0.000000,0.322453,0.000000,132.753263,0.000000,18043.001398,134.352925,459.672415,423.770594,460.172415,600.729406,772361.069772,78.539816,879.210507,878.471156,19368.000000,9834.006568,6.625000,449.000000,6.823853,5.990999,6.164854,5.817143,17.135866,0.995076,713.986899,578.992628,714.486899,445.507372,18043.001398,134.352925,134.295560,531.000000,229.730629,0.000000,6.436938,5.875768,6.031085,5.720451,25.492281,0.992957
64,HD147302_Bessell V_1133_out.fits,64.000000,0.000000,58589.778467,2458589.778467,2458589.778409,2458589.773248,2458589.774017,1.776319,34.157411,NaN,10.000000,0.000000,0.000000,12.105073,5.000000,11.000000,17.000000,42.925216,0.000000,0.314292,0.000000,136.577473,0.000000,19095.693177,138.215005,459.457447,424.192004,459.957447,600.307996,819686.755982,78.539816,905.589285,905.141845,23378.000000,10436.575920,3.996633,454.000000,6.073923,5.777328,5.783461,5.771196,44.225187,0.993838,713.770032,579.335189,714.270032,445.164811,19095.693177,138.215005,138.159335,626.000000,243.133917,0.000000,5.762576,5.629489,5.681636,5.577342,39.540902,0.990434
65,HD147302_Bessell V_1136_out.fits,65.000000,0.000000,58589.779020,2458589.779020,2458589.778963,2458589.773802,2458589.774570,1.767321,34.357030,NaN,10.000000,0.000000,0.000000,11.908155,5.000000,11.000000,17.000000,42.861207,0.000000,0.307696,0.000000,139.297343,0.000000,19863.954181,140.966732,459.116687,423.956460,459.616687,600.543540,851393.055229,78.539816,922.715147,922.704106,26010.000000,10840.273060,0.000000,466.000000,5.982478,5.661696,5.664858,5.658534,44.361810,0.997486,713.361306,579.085066,713.861306,445.414934,19863.954181,140.966732,140.912355,644.000000,252.915720,0.000000,5.728759,5.501330,5.414791,5.587869,55.531300,0.992340
66,HD147302_Bessell V_1139_out.fits,66.000000,0.000000,58589.779579,2458589.779579,2458589.779521,2458589.774361,2458589.775129,1.758349,34.558586,NaN,10.000000,0.000000,0.000000,11.447182,5.000000,11.000000,17.000000,42.376923,0.000000,0.298130,0.000000,142.142309,0.000000,20689.009335,143.863508,460.515211,424.319095,461.015211,600.180905,876736.556674,78.539816,936.612113,936.072196,29375.000000,11162.956543,5.188732,452.000000,5.573314,5.463383,5.379003,5.547763,76.395768,0.998794,714.833274,579.464791,715.333274,445.035209,20689.009335,143.863508,143.809988,747.000000,263.420648,0.000000,5.412894,5.220466,5.223650,5.217283,39.913622,0.999952
67,HD147302_Bessell V_1142_out.fits,67.000000,0.000000,58589.780133,2458589.780133,2458589.780075,2458589.774914,2458589.775682,1.749573,34.758229,NaN,10.000000,0.000000,0.000000,11.497126,5.000000,11.000000,17.000000,42.406150,0.000000,0.300424,0.000000,141.154244,0.000000,20402.180197,142.863098,461.093780,424.133536,461.593780,600.366464,865177.904352,78.539816,930.451227,929.847669,27596.000000,11015.787211,5.823056,458.000000,5.829098,5.618619,5.478775,5.758464,61.968589,0.992060,715.457570,579.364207,715.957570,445.135793,20402.180197,142.863098,142.809308,726.000000,259.768626,0.000000,5.717972,5.364451,5.164022,5.564879,65.053162,0.986583
68,HD147302_Bessell V_1145_out.fits,68.000000,0.000000,58589.780686,2458589.780686,2458589.780628,2458589.775468,2458589.776236,1.740905,34.957849,NaN,10.000000,0.000000,0.000000,11.927899,5.000000,11.000000,17.000000,41.766605,0.000000,0.298564,0.000000,139.891839,0.000000,20046.053917,141.611367,461.394780,424.579345,461.894780,599.920655,837255.612975,78.539816,915.246949,914.786566,23573.000000,10660.269555,4.194175,442.000000,6.330385,5.706013,5.843955,5.568070,339.646150,0.995937,715.616290,579.680648,716.116290,444.819352,20046.053917,141.611367,141.556814,614.000000,255.234286,0.000000,6.028287,5.574692,5.690289,5.459094,350.664428,0.998085
69,HD147302_Bessell V_1148_out.fits,69.000000,0.000000,58589.781246,2458589.781246,2458589.781188,2458589.776028,2458589.776796,1.732243,35.159841,NaN,10.000000,0.000000,0.000000,12.433156,5.000000,11.000000,17.000000,42.687973,0.000000,0.312750,0.000000,136.492253,0.000000,19074.365916,138.137924,461.237230,424.542023,461.737230,599.957977,814246.026044,78.539816,902.629452,902.082271,21510.000000,10367.302395,4.968847,444.000000,6.612730,5.875634,5.859452,5.891816,49.051501,0.998473,715.477819,579.707229,715.977819,444.792771,19074.365916,138.137924,138.082037,590.000000,242.862370,0.000000,6.325682,5.687043,5.515431,5.858656,70.336750,0.993924
70,HD147302_Bessell V_1151_out.fits,70.000000,0.000000,58589.781799,2458589.781799,2458589.781741,2458589.776580,2458589.777348,1.723803,35.359063,NaN,10.000000,0.000000,0.000000,11.987221,5.000000,11.000000,17.000000,41.926527,0.000000,0.299564,0.000000,139.958269,0.000000,20063.555001,141.673174,461.446373,424.052626,461.946373,600.447374,841195.185266,78.539816,917.639921,916.694191,25432.000000,10710.429747,9.289294,439.000000,5.854285,5.676608,5.746119,5.607098,39.673939,0.982452,715.672082,579.231780,716.172082,445.268220,20063.555001,141.673174,141.618589,667.000000,255.457116,0.000000,5.687002,5.492654,5.603145,5.382164,37.011220,0.978655
71,HD147302_Bessell V_1154_out.fits,71.000000,0.000000,58589.782353,2458589.782353,2458589.782296,2458589.777135,2458589.777903,1.715429,35.559180,NaN,10.000000,0.000000,0.000000,11.819911,5.000000,11.000000,17.000000,42.271161,0.000000,0.297473,0.000000,142.100658,0.000000,20678.076864,143.825472,462.365212,424.635668,462.865212,599.864332,874086.311151,78.539816,935.198489,934.653254,26733.000000,11129.212569,5.224432,456.000000,5.966610,5.539243,5.476621,5.601865,52.027148,0.991333,716.674716,579.740424,717.174716,444.759576,20678.076864,143.825472,143.772008,694.000000,263.281452,0.000000,5.685990,5.261286,5.083423,5.439149,60.667029,0.983134
72,HD147302_Bessell V_1157_out.fits,72.000000,0.000000,58589.782901,2458589.782901,2458589.782843,2458589.777682,2458589.778450,1.707267,35.756572,NaN,10.000000,0.000000,0.000000,11.641929,5.000000,11.000000,17.000000,42.845615,0.000000,0.306550,0.000000,139.767236,0.000000,19998.665744,141.443978,462.638432,424.644092,463.138432,599.855908,856855.140460,78.539816,925.964210,925.365291,27396.000000,10909.818489,5.674352,439.000000,5.765842,5.553961,5.512595,5.595327,285.775405,0.999694,717.011566,579.768574,717.511566,444.731426,19998.665744,141.443978,141.389305,667.000000,254.630921,0.000000,5.698106,5.379848,5.257582,5.502113,278.410659,0.997747
73,HD147302_Bessell V_1160_out.fits,73.000000,0.000000,58589.783456,2458589.783456,2458589.783398,2458589.778237,2458589.779005,1.699091,35.956726,NaN,10.000000,0.000000,0.000000,11.862667,5.000000,11.000000,17.000000,42.740752,0.000000,0.311059,0.000000,137.403836,0.000000,19329.450947,139.058148,462.976669,424.424769,463.476669,600.075231,826155.267689,78.539816,909.311555,908.550279,23483.000000,10518.935569,7.162534,445.000000,6.174817,5.818833,6.262612,5.375055,359.933329,0.977002,717.331081,579.588577,717.831081,444.911423,19329.450947,139.058148,139.002649,618.000000,246.110213,0.000000,5.908587,5.511698,5.940173,5.083224,358.098997,0.976011
74,HD147302_Bessell V_1163_out.fits,74.000000,0.000000,58589.784008,2458589.784008,2458589.783950,2458589.778790,2458589.779558,1.691050,36.155933,NaN,10.000000,0.000000,0.000000,11.694597,5.000000,11.000000,17.000000,42.203728,0.000000,0.300778,0.000000,140.315404,0.000000,20162.762694,142.022753,462.263773,424.301418,462.763773,600.198582,850943.757269,78.539816,922.785390,922.146976,26035.000000,10834.552421,6.080110,452.000000,5.950110,5.721848,5.815454,5.628242,12.257020,0.998708,716.568776,579.481935,717.068776,445.018065,20162.762694,142.022753,141.968539,678.000000,256.720268,0.000000,5.576417,5.454986,5.577370,5.332602,8.907456,0.997781
75,HD147302_Bessell V_1166_out.fits,75.000000,0.000000,58589.784568,2458589.784568,2458589.784510,2458589.779349,2458589.780118,1.682996,36.357893,NaN,10.000000,0.000000,0.000000,11.540443,5.000000,11.000000,17.000000,42.229796,0.000000,0.297921,0.000000,141.748519,0.000000,20576.474204,143.472060,460.931565,424.378415,461.431565,600.121585,868940.301581,78.539816,932.623123,931.716446,27448.000000,11063.691540,8.983294,430.000000,5.689278,5.561420,5.585066,5.537774,37.495305,0.998922,715.249690,579.492817,715.749690,445.007183,20576.474204,143.472060,143.417988,702.000000,261.987806,0.000000,5.697011,5.327750,5.311134,5.344366,47.947441,0.996312
76,HD147302_Bessell V_1169_out.fits,76.000000,0.000000,58589.785120,2458589.785120,2458589.785062,2458589.779902,2458589.780670,1.675147,36.557099,NaN,10.000000,0.000000,0.000000,11.705622,5.000000,11.000000,17.000000,42.616381,0.000000,0.310363,0.000000,137.311508,0.000000,19304.851228,138.969668,461.651770,424.209141,462.151770,600.290859,822702.887399,78.539816,907.481572,906.578065,23948.000000,10474.978498,8.583333,445.000000,6.120530,5.769123,5.573039,5.965207,285.824639,0.993638,715.969755,579.459275,716.469755,445.040725,19304.851228,138.969668,138.914135,654.000000,245.797000,0.000000,5.750270,5.627237,5.451858,5.802617,294.414035,0.991052
77,HD147302_Bessell V_1172_out.fits,77.000000,0.000000,58589.785676,2458589.785676,2458589.785618,2458589.780458,2458589.781226,1.667336,36.757697,NaN,10.000000,0.000000,0.000000,11.448166,5.000000,11.000000,17.000000,42.527623,0.000000,0.299237,0.000000,142.120390,0.000000,20681.222050,143.836530,462.576355,424.005145,463.076355,600.494855,879523.208086,78.539816,938.350859,937.307404,29434.000000,11198.437290,10.465278,442.000000,5.659433,5.504595,5.542831,5.466359,30.339224,0.999195,716.810632,579.203824,717.310632,445.296176,20681.222050,143.836530,143.782821,781.000000,263.321497,0.000000,5.531276,5.294441,5.340267,5.248614,25.647829,0.999234
78,HD147302_Bessell V_1175_out.fits,78.000000,0.000000,58589.786234,2458589.786234,2458589.786176,2458589.781015,2458589.781783,1.659602,36.958701,NaN,10.000000,0.000000,0.000000,11.479034,5.000000,11.000000,17.000000,42.960010,0.000000,0.309245,0.000000,138.918846,0.000000,19755.534732,140.581872,462.537291,424.324801,463.037291,600.175199,848697.976679,78.539816,921.577103,920.919123,26669.000000,10805.958254,6.215517,441.000000,5.857978,5.647310,5.632841,5.661779,46.830979,0.993563,716.882309,579.439324,717.382309,445.060676,19755.534732,140.581872,140.526901,647.000000,251.535280,0.000000,5.651924,5.504750,5.547597,5.461903,41.085798,0.986939
79,HD147302_Bessell V_1178_out.fits,79.000000,0.000000,58589.786789,2458589.786789,2458589.786731,2458589.781570,2458589.782338,1.651991,37.158893,NaN,10.000000,0.000000,0.000000,11.417417,5.000000,11.000000,17.000000,43.094141,0.000000,0.313110,0.000000,137.632424,0.000000,19390.362344,139.276916,461.580042,424.022053,462.080042,600.477947,835611.011760,78.539816,914.734652,913.500992,26321.000000,10639.329842,11.955665,453.000000,5.699552,5.684544,5.688585,5.680503,315.847926,0.997692,716.032358,579.274538,716.532358,445.225462,19390.362344,139.276916,139.221652,669.000000,246.885761,0.000000,5.656249,5.516514,5.576322,5.456706,331.308578,0.998382
80,HD147302_Bessell V_1181_out.fits,80.000000,0.000000,58589.787342,2458589.787342,2458589.787284,2458589.782124,2458589.782892,1.644488,37.358539,NaN,10.000000,0.000000,0.000000,11.960584,5.000000,11.000000,17.000000,42.539425,0.000000,0.305784,0.000000,139.115975,0.000000,19815.822535,140.796094,460.780716,424.544250,461.280716,599.955750,842953.700747,78.539816,918.207781,918.042428,23534.000000,10732.819862,1.310345,445.000000,6.507828,5.728357,5.874378,5.582336,34.279220,0.980575,715.198678,579.662896,715.698678,444.837104,19815.822535,140.796094,140.741281,624.000000,252.302889,0.000000,5.995923,5.529542,5.632752,5.426332,37.741563,0.977837
81,HD147302_Bessell V_1184_out.fits,81.000000,0.000000,58589.787901,2458589.787901,2458589.787843,2458589.782683,2458589.783451,1.637003,37.560099,NaN,10.000000,0.000000,0.000000,10.974228,5.000000,11.000000,17.000000,42.251379,0.000000,0.294404,0.000000,143.514767,0.000000,21091.843551,145.256818,461.085572,423.947038,461.585572,600.552962,891159.474120,78.539816,944.362353,943.662643,33504.000000,11346.594831,6.805634,452.000000,5.131826,5.285231,5.305117,5.265345,41.824053,0.995374,715.377314,579.138425,715.877314,445.361575,21091.843551,145.256818,145.203811,886.000000,268.549693,0.000000,4.856046,5.037015,4.991177,5.082853,51.732988,0.993892
82,HD147302_Bessell V_1187_out.fits,82.000000,0.000000,58589.788454,2458589.788454,2458589.788396,2458589.783236,2458589.784004,1.629675,37.759727,NaN,10.000000,0.000000,0.000000,11.309512,5.000000,11.000000,17.000000,42.150405,0.000000,0.295726,0.000000,142.532051,0.000000,20805.209530,144.266738,461.496728,424.089173,461.996728,600.410827,876948.000481,78.539816,936.793982,936.116177,26888.000000,11165.648729,6.657360,459.000000,5.864671,5.479828,5.692198,5.267458,30.113244,0.975709,715.880669,579.367928,716.380669,445.132072,20805.209530,144.266738,144.213488,673.000000,264.900155,0.000000,5.780125,5.377100,5.691804,5.062395,25.294225,0.966240
83,HD147302_Bessell V_1190_out.fits,83.000000,0.000000,58589.789009,2458589.789009,2458589.788951,2458589.783791,2458589.784559,1.622412,37.959920,NaN,10.000000,0.000000,0.000000,11.731093,5.000000,11.000000,17.000000,42.197164,0.000000,0.303512,0.000000,139.029851,0.000000,19795.286366,140.723241,461.169887,424.288347,461.669887,600.211653,835304.951398,78.539816,914.303335,913.597184,23753.000000,10635.432960,6.728947,435.000000,6.220194,5.813962,6.144935,5.482990,15.187307,0.982697,715.439070,579.414702,715.939070,445.085298,19795.286366,140.723241,140.668210,637.000000,252.041414,0.000000,5.932481,5.520581,5.767958,5.273204,18.899084,0.987188
84,HD147302_Bessell V_1193_out.fits,84.000000,0.000000,58589.789567,2458589.789567,2458589.789509,2458589.784348,2458589.785117,1.615201,38.160995,NaN,10.000000,0.000000,0.000000,11.625928,5.000000,11.000000,17.000000,42.229680,0.000000,0.300153,0.000000,140.693760,0.000000,20271.462161,142.404975,460.443055,424.029213,460.943055,600.470787,856057.360722,78.539816,925.682305,924.785270,26535.000000,10899.660842,8.778870,446.000000,5.828725,5.682021,5.726525,5.637517,41.275586,0.985401,714.746645,579.253971,715.246645,445.246029,20271.462161,142.404975,142.350800,694.000000,258.104273,0.000000,5.692039,5.430149,5.530459,5.329840,38.157091,0.975633
85,HD147302_Bessell V_1196_out.fits,85.000000,0.000000,58589.790119,2458589.790119,2458589.790061,2458589.784901,2458589.785669,1.608137,38.360276,NaN,10.000000,0.000000,0.000000,11.412983,5.000000,11.000000,17.000000,42.406257,0.000000,0.295511,0.000000,143.501336,0.000000,21086.111777,145.237212,460.211456,424.647927,460.711456,599.852073,894183.068585,78.539816,945.923876,945.301299,29150.000000,11385.092432,6.056338,438.000000,5.685629,5.390845,5.736001,5.045689,14.109179,0.979053,714.416137,579.803720,714.916137,444.696280,21086.111777,145.237212,145.183948,762.000000,268.476714,0.000000,5.514408,5.132683,5.394749,4.870616,16.767896,0.985069
86,HD147302_Bessell V_1199_out.fits,86.000000,0.000000,58589.790675,2458589.790675,2458589.790617,2458589.785457,2458589.786225,1.601111,38.560769,NaN,10.000000,0.000000,0.000000,12.036231,5.000000,11.000000,17.000000,42.190536,0.000000,0.300184,0.000000,140.549108,0.000000,20229.776602,142.258448,461.051613,424.048610,461.551613,600.451390,853505.122870,78.539816,923.858910,923.847910,23332.000000,10867.164741,0.000000,456.000000,6.519238,5.825640,5.782549,5.868732,303.502138,0.998566,715.368787,579.321167,715.868787,445.178833,20229.776602,142.258448,142.204395,625.000000,257.573516,0.000000,6.140241,5.565868,5.379457,5.752279,283.612566,0.994338
